t,pair,gap_min,pile_gap_min,gap_1_2,gap_1_3,gap_2_3
71.500,1-3,0.6001,-1.0000,0.6120,0.6001,1.1550
71.550,1-3,0.6002,-1.0000,0.6120,0.6002,1.1550
71.600,1-3,0.6002,-1.0000,0.6121,0.6002,1.1550
71.650,1-3,0.6004,-1.0000,0.6121,0.6004,1.1551
71.700,1-3,0.6005,-1.0000,0.6121,0.6005,1.1551
71.750,1-3,0.6006,-1.0000,0.6121,0.6006,1.1551
71.800,1-3,0.6007,-1.0000,0.6121,0.6007,1.1551
71.850,1-3,0.6008,-1.0000,0.6121,0.6008,1.1551
71.900,1-3,0.6009,-1.0000,0.6121,0.6009,1.1551
71.950,1-3,0.6010,-1.0000,0.6121,0.6010,1.1552
72.000,1-3,0.6011,-1.0000,0.6121,0.6011,1.1552
72.050,1-3,0.6012,-1.0000,0.6122,0.6012,1.1553
72.100,1-3,0.6013,-1.0000,0.6123,0.6013,1.1554
72.150,1-3,0.6013,-1.0000,0.6124,0.6013,1.1554
72.200,1-3,0.6014,-1.0000,0.6124,0.6014,1.1554
72.250,1-3,0.6014,-1.0000,0.6125,0.6014,1.1555
72.300,1-3,0.6015,-1.0000,0.6126,0.6015,1.1555
72.350,1-3,0.6015,-1.0000,0.6127,0.6015,1.1555
72.400,1-3,0.6016,-1.0000,0.6127,0.6016,1.1555
72.450,1-3,0.6016,-1.0000,0.6128,0.6016,1.1555
72.500,1-3,0.6017,-1.0000,0.6129,0.6017,1.1555
72.550,1-3,0.6017,-1.0000,0.6129,0.6017,1.1555
72.600,1-3,0.6017,-1.0000,0.6129,0.6017,1.1555
72.650,1-3,0.6017,-1.0000,0.6129,0.6017,1.1555
72.700,1-3,0.6017,-1.0000,0.6129,0.6017,1.1555
72.750,1-3,0.6017,-1.0000,0.6130,0.6017,1.1555
72.800,1-3,0.6017,-1.0000,0.6130,0.6017,1.1555
72.850,1-3,0.6016,-1.0000,0.6130,0.6016,1.1555
72.900,1-3,0.6016,-1.0000,0.6130,0.6016,1.1555
72.950,1-3,0.6015,-1.0000,0.6131,0.6015,1.1555
73.000,1-3,0.6015,-1.0000,0.6131,0.6015,1.1556
73.050,1-3,0.6015,-1.0000,0.6132,0.6015,1.1557
73.100,1-3,0.6014,-1.0000,0.6132,0.6014,1.1557
73.150,1-3,0.6014,-1.0000,0.6133,0.6014,1.1557
73.200,1-3,0.6014,-1.0000,0.6133,0.6014,1.1558
73.250,1-3,0.6014,-1.0000,0.6134,0.6014,1.1559
73.300,1-3,0.6014,-1.0000,0.6134,0.6014,1.1559
73.350,1-3,0.6014,-1.0000,0.6135,0.6014,1.1559
73.400,1-3,0.6015,-1.0000,0.6135,0.6015,1.1560
73.450,1-3,0.6016,-1.0000,0.6135,0.6016,1.1560
73.500,1-3,0.6018,-1.0000,0.6136,0.6018,1.1560
73.550,1-3,0.6019,-1.0000,0.6136,0.6019,1.1560
73.600,1-3,0.6018,-1.0000,0.6135,0.6018,1.1560
73.650,1-3,0.6013,-1.0000,0.6132,0.6013,1.1561
73.700,1-3,0.6005,-1.0000,0.6127,0.6005,1.1561
73.750,1-3,0.5993,-1.0000,0.6120,0.5993,1.1561
73.800,1-3,0.5977,-1.0000,0.6112,0.5977,1.1562
73.850,1-3,0.5956,-1.0000,0.6102,0.5956,1.1562
73.900,1-3,0.5929,-1.0000,0.6091,0.5929,1.1562
73.950,1-3,0.5901,-1.0000,0.6079,0.5901,1.1562
74.000,1-3,0.5886,-1.0000,0.6069,0.5886,1.1562
74.050,1-3,0.5878,-1.0000,0.6063,0.5878,1.1562
74.100,1-3,0.5879,-1.0000,0.6059,0.5879,1.1562
74.150,1-3,0.5889,-1.0000,0.6059,0.5889,1.1562
74.200,1-3,0.5910,-1.0000,0.6061,0.5910,1.1562
74.250,1-3,0.5947,-1.0000,0.6065,0.5947,1.1562
74.300,1-3,0.5981,-1.0000,0.6078,0.5981,1.1562
74.350,1-3,0.6006,-1.0000,0.6092,0.6006,1.1561
74.400,1-3,0.6030,-1.0000,0.6105,0.6030,1.1561
74.450,1-3,0.6052,-1.0000,0.6118,0.6052,1.1561
74.500,1-3,0.6077,-1.0000,0.6134,0.6077,1.1561
74.550,1-3,0.6101,-1.0000,0.6151,0.6101,1.1561
74.600,1-3,0.6127,-1.0000,0.6172,0.6127,1.1561
74.650,1-3,0.6151,-1.0000,0.6189,0.6151,1.1561
74.700,1-3,0.6174,-1.0000,0.6203,0.6174,1.1561
74.750,1-3,0.6190,-1.0000,0.6215,0.6190,1.1560
74.800,1-3,0.6205,-1.0000,0.6226,0.6205,1.1560
74.850,1-3,0.6217,-1.0000,0.6235,0.6217,1.1560
74.900,1-3,0.6228,-1.0000,0.6245,0.6228,1.1560
74.950,1-3,0.6237,-1.0000,0.6254,0.6237,1.1561
75.000,1-3,0.6246,-1.0000,0.6263,0.6246,1.1561
75.050,1-3,0.6253,-1.0000,0.6270,0.6253,1.1561
75.100,1-3,0.6261,-1.0000,0.6278,0.6261,1.1561
75.150,1-3,0.6267,-1.0000,0.6284,0.6267,1.1561
75.200,1-3,0.6273,-1.0000,0.6290,0.6273,1.1561
75.250,1-3,0.6278,-1.0000,0.6295,0.6278,1.1561
75.300,1-3,0.6282,-1.0000,0.6300,0.6282,1.1561
75.350,1-3,0.6286,-1.0000,0.6303,0.6286,1.1562
75.400,1-3,0.6290,-1.0000,0.6306,0.6290,1.1562
75.450,1-3,0.6293,-1.0000,0.6309,0.6293,1.1563
75.500,1-3,0.6296,-1.0000,0.6311,0.6296,1.1563
75.550,1-3,0.6298,-1.0000,0.6313,0.6298,1.1563
75.600,1-3,0.6300,-1.0000,0.6314,0.6300,1.1563
75.650,1-3,0.6302,-1.0000,0.6316,0.6302,1.1562
75.700,1-3,0.6303,-1.0000,0.6317,0.6303,1.1561
75.750,1-3,0.6304,-1.0000,0.6318,0.6304,1.1561
75.800,1-3,0.6304,-1.0000,0.6319,0.6304,1.1561
75.850,1-3,0.6304,-1.0000,0.6320,0.6304,1.1560
75.900,1-3,0.6305,-1.0000,0.6321,0.6305,1.1561
75.950,1-3,0.6305,-1.0000,0.6321,0.6305,1.1561
76.000,1-2,0.6300,-1.0000,0.6300,0.6305,1.1514
76.050,1-2,0.6262,-1.0000,0.6262,0.6305,1.1422
76.100,1-2,0.6209,-1.0000,0.6209,0.6305,1.1277
76.150,1-2,0.6145,-1.0000,0.6145,0.6305,1.1098
76.200,1-2,0.6073,-1.0000,0.6073,0.6305,1.0889
76.250,1-2,0.6013,-1.0000,0.6013,0.6304,1.0694
76.300,1-2,0.5955,-1.0000,0.5955,0.6304,1.0484
76.350,1-2,0.5908,-1.0000,0.5908,0.6304,1.0289
76.400,1-2,0.5864,-1.0000,0.5864,0.6303,1.0077
76.450,1-2,0.5834,-1.0000,0.5834,0.6303,0.9898
76.500,1-2,0.5807,-1.0000,0.5807,0.6302,0.9773
76.550,1-2,0.5783,-1.0000,0.5783,0.6302,0.9701
76.600,1-2,0.5759,-1.0000,0.5759,0.6301,0.9650
76.650,1-2,0.5734,-1.0000,0.5734,0.6301,0.9618
76.700,1-2,0.5710,-1.0000,0.5710,0.6301,0.9600
76.750,1-2,0.5684,-1.0000,0.5684,0.6300,0.9592
76.800,1-2,0.5660,-1.0000,0.5660,0.6300,0.9595
76.850,1-2,0.5636,-1.0000,0.5636,0.6299,0.9605
76.900,1-2,0.5614,-1.0000,0.5614,0.6298,0.9624
76.950,1-2,0.5592,-1.0000,0.5592,0.6298,0.9658
77.000,1-2,0.5572,-1.0000,0.5572,0.6297,0.9697
77.050,1-2,0.5552,-1.0000,0.5552,0.6297,0.9742
77.100,1-2,0.5533,-1.0000,0.5533,0.6296,0.9784
77.150,1-2,0.5512,-1.0000,0.5512,0.6296,0.9825
77.200,1-2,0.5510,-1.0000,0.5510,0.6268,0.9799
77.250,1-2,0.5541,-1.0000,0.5541,0.6210,0.9646
77.300,1-2,0.5602,-1.0000,0.5602,0.6141,0.9425
77.350,1-2,0.5693,-1.0000,0.5693,0.6076,0.9160
77.400,1-2,0.5826,-1.0000,0.5826,0.6023,0.8852
77.450,1-2,0.5964,-1.0000,0.5964,0.5989,0.8573
77.500,1-3,0.5969,-1.0000,0.6096,0.5969,0.8283
77.550,1-3,0.5961,-1.0000,0.6178,0.5961,0.8026
77.600,1-3,0.5961,-1.0000,0.6214,0.5961,0.7795
77.650,1-3,0.5972,-1.0000,0.6243,0.5972,0.7616
77.700,1-3,0.5983,-1.0000,0.6324,0.5983,0.7482
77.750,1-3,0.6012,-1.0000,0.6439,0.6012,0.7378
77.800,1-3,0.6050,-1.0000,0.6602,0.6050,0.7299
77.850,1-3,0.6129,-1.0000,0.6788,0.6129,0.7220
77.900,1-3,0.6221,-1.0000,0.7019,0.6221,0.7160
77.950,1-3,0.6300,-1.0000,0.7255,0.6300,0.7100
78.000,1-3,0.6353,-1.0000,0.7535,0.6353,0.7003
78.050,1-3,0.6369,-1.0000,0.7824,0.6369,0.6785
78.100,1-3,0.6371,-1.0000,0.8154,0.6371,0.6542
78.150,2-3,0.6284,-1.0000,0.8565,0.6429,0.6284
78.200,2-3,0.6054,-1.0000,0.9007,0.6449,0.6054
78.250,2-3,0.5793,-1.0000,0.9507,0.6440,0.5793
78.300,2-3,0.5564,-1.0000,1.0000,0.6431,0.5564
78.350,2-3,0.5353,-1.0000,1.0534,0.6516,0.5353
78.400,2-3,0.5179,-1.0000,1.1027,0.6680,0.5179
78.450,2-3,0.5053,-1.0000,1.1556,0.6899,0.5053
78.500,2-3,0.4923,-1.0000,1.2054,0.7200,0.4923
78.550,2-3,0.4850,-1.0000,1.2598,0.7536,0.4850
78.600,2-3,0.4769,-1.0000,1.2349,0.7932,0.4769
78.650,2-3,0.4752,-1.0000,1.1806,0.8332,0.4752
78.700,2-3,0.4727,-1.0000,1.1300,0.8777,0.4727
78.750,2-3,0.4762,-1.0000,1.0752,0.9211,0.4762
78.800,2-3,0.4785,-1.0000,1.0254,0.9712,0.4785
78.850,2-3,0.4864,-1.0000,0.9761,1.0252,0.4864
78.900,2-3,0.4924,-1.0000,0.9367,1.0817,0.4924
78.950,2-3,0.5039,-1.0000,0.8987,1.1306,0.5039
79.000,2-3,0.5154,-1.0000,0.8655,1.1764,0.5154
79.050,2-3,0.5314,-1.0000,0.8326,1.2106,0.5314
79.100,2-3,0.5464,-1.0000,0.8047,1.2383,0.5464
79.150,2-3,0.5631,-1.0000,0.7784,1.2613,0.5631
79.200,2-3,0.5781,-1.0000,0.7574,1.2781,0.5781
79.250,2-3,0.5895,-1.0000,0.7393,1.2877,0.5895
79.300,2-3,0.5937,-1.0000,0.7217,1.2894,0.5937
79.350,2-3,0.5872,-1.0000,0.7065,1.2947,0.5872
79.400,2-3,0.5848,-1.0000,0.6902,1.2934,0.5848
79.450,2-3,0.5834,-1.0000,0.6754,1.2925,0.5834
79.500,2-3,0.5859,-1.0000,0.6612,1.2801,0.5859
79.550,2-3,0.5898,-1.0000,0.6528,1.2693,0.5898
79.600,2-3,0.5969,-1.0000,0.6486,1.2522,0.5969
79.650,2-3,0.6059,-1.0000,0.6468,1.2348,0.6059
79.700,2-3,0.6172,-1.0000,0.6439,1.2097,0.6172
79.750,2-3,0.6289,-1.0000,0.6424,1.1836,0.6289
79.800,1-2,0.6395,-1.0000,0.6395,1.1553,0.6402
79.850,1-2,0.6369,-1.0000,0.6369,1.1254,0.6513
79.900,1-2,0.6361,-1.0000,0.6361,1.1004,0.6602
79.950,1-2,0.6370,-1.0000,0.6370,1.0767,0.6680
80.000,1-2,0.6384,-1.0000,0.6384,1.0581,0.6725
80.050,1-2,0.6385,-1.0000,0.6385,1.0396,0.6768
80.100,1-2,0.6372,-1.0000,0.6372,1.0236,0.6809
80.150,1-2,0.6335,-1.0000,0.6335,1.0075,0.6857
80.200,1-2,0.6324,-1.0000,0.6324,0.9937,0.6902
80.250,1-2,0.6303,-1.0000,0.6303,0.9812,0.6954
80.300,1-2,0.6327,-1.0000,0.6327,0.9730,0.7001
80.350,1-2,0.6332,-1.0000,0.6332,0.9659,0.7070
80.400,1-2,0.6327,-1.0000,0.6327,0.9596,0.7137
80.450,1-2,0.6332,-1.0000,0.6332,0.9554,0.7198
80.500,1-2,0.6296,-1.0000,0.6296,0.9511,0.7240
80.550,1-2,0.6287,-1.0000,0.6287,0.9500,0.7267
80.600,1-2,0.6260,-1.0000,0.6260,0.9491,0.7276
80.650,1-2,0.6280,-1.0000,0.6280,0.9503,0.7267
80.700,1-2,0.6274,-1.0000,0.6274,0.9507,0.7231
80.750,1-2,0.6286,-1.0000,0.6286,0.9520,0.7186
80.800,1-2,0.6262,-1.0000,0.6262,0.9513,0.7150
80.850,1-2,0.6234,-1.0000,0.6234,0.9499,0.7125
80.900,1-2,0.6206,-1.0000,0.6206,0.9468,0.7107
80.950,1-2,0.6199,-1.0000,0.6199,0.9462,0.7100
81.000,1-2,0.6208,-1.0000,0.6208,0.9462,0.7101
81.050,1-2,0.6224,-1.0000,0.6224,0.9470,0.7122
81.100,1-2,0.6229,-1.0000,0.6229,0.9472,0.7150
81.150,1-2,0.6221,-1.0000,0.6221,0.9478,0.7173
81.200,1-2,0.6203,-1.0000,0.6203,0.9484,0.7182
81.250,1-2,0.6179,-1.0000,0.6179,0.9499,0.7178
81.300,1-2,0.6173,-1.0000,0.6173,0.9521,0.7161
81.350,1-2,0.6186,-1.0000,0.6186,0.9544,0.7127
81.400,1-2,0.6203,-1.0000,0.6203,0.9567,0.7071
81.450,1-2,0.6208,-1.0000,0.6208,0.9583,0.7005
81.500,1-2,0.6201,-1.0000,0.6201,0.9586,0.6957
81.550,1-2,0.6181,-1.0000,0.6181,0.9576,0.6918
81.600,1-2,0.6163,-1.0000,0.6163,0.9555,0.6894
81.650,1-2,0.6162,-1.0000,0.6162,0.9540,0.6882
81.700,1-2,0.6179,-1.0000,0.6179,0.9539,0.6881
81.750,1-2,0.6202,-1.0000,0.6202,0.9536,0.6901
81.800,1-2,0.6217,-1.0000,0.6217,0.9531,0.6927
81.850,1-2,0.6220,-1.0000,0.6220,0.9529,0.6944
81.900,1-2,0.6213,-1.0000,0.6213,0.9529,0.6950
81.950,1-2,0.6208,-1.0000,0.6208,0.9541,0.6945
82.000,1-2,0.6221,-1.0000,0.6221,0.9559,0.6925
82.050,1-2,0.6250,-1.0000,0.6250,0.9573,0.6895
82.100,1-2,0.6290,-1.0000,0.6290,0.9590,0.6843
82.150,1-2,0.6299,-1.0000,0.6299,0.9600,0.6790
82.200,1-2,0.6304,-1.0000,0.6304,0.9599,0.6753
82.250,1-2,0.6297,-1.0000,0.6297,0.9588,0.6725
82.300,1-2,0.6291,-1.0000,0.6291,0.9568,0.6712
82.350,1-2,0.6305,-1.0000,0.6305,0.9552,0.6711
82.400,1-2,0.6334,-1.0000,0.6334,0.9548,0.6722
82.450,1-2,0.6373,-1.0000,0.6373,0.9543,0.6752
82.500,1-2,0.6398,-1.0000,0.6398,0.9538,0.6783
82.550,1-2,0.6408,-1.0000,0.6408,0.9537,0.6803
82.600,1-2,0.6406,-1.0000,0.6406,0.9541,0.6814
82.650,1-2,0.6404,-1.0000,0.6404,0.9558,0.6812
82.700,1-2,0.6419,-1.0000,0.6419,0.9581,0.6798
82.750,1-2,0.6449,-1.0000,0.6449,0.9599,0.6773
82.800,1-2,0.6485,-1.0000,0.6485,0.9620,0.6730
82.850,1-2,0.6507,-1.0000,0.6507,0.9642,0.6683
82.900,1-2,0.6515,-1.0000,0.6515,0.9654,0.6649
82.950,1-2,0.6510,-1.0000,0.6510,0.9660,0.6624
83.000,1-2,0.6504,-1.0000,0.6504,0.9654,0.6613
83.050,1-2,0.6513,-1.0000,0.6513,0.9651,0.6612
83.100,1-2,0.6535,-1.0000,0.6535,0.9656,0.6621
83.150,1-2,0.6563,-1.0000,0.6563,0.9664,0.6646
83.200,1-2,0.6578,-1.0000,0.6578,0.9671,0.6670
83.250,1-2,0.6582,-1.0000,0.6582,0.9687,0.6688
83.300,1-2,0.6576,-1.0000,0.6576,0.9707,0.6696
83.350,1-2,0.6569,-1.0000,0.6569,0.9741,0.6695
83.400,1-2,0.6579,-1.0000,0.6579,0.9773,0.6683
83.450,1-2,0.6604,-1.0000,0.6604,0.9803,0.6659
83.500,2-3,0.6629,-1.0000,0.6630,0.9827,0.6629
83.550,2-3,0.6598,-1.0000,0.6643,0.9848,0.6598
83.600,2-3,0.6574,-1.0000,0.6640,0.9860,0.6574
83.650,2-3,0.6555,-1.0000,0.6622,0.9866,0.6555
83.700,2-3,0.6543,-1.0000,0.6602,0.9860,0.6543
83.750,2-3,0.6537,-1.0000,0.6595,0.9852,0.6537
83.800,2-3,0.6539,-1.0000,0.6603,0.9848,0.6539
83.850,2-3,0.6543,-1.0000,0.6613,0.9846,0.6543
83.900,2-3,0.6547,-1.0000,0.6608,0.9847,0.6547
83.950,2-3,0.6551,-1.0000,0.6591,0.9853,0.6551
84.000,2-3,0.6555,-1.0000,0.6566,0.9862,0.6555
84.050,1-2,0.6537,-1.0000,0.6537,0.9876,0.6557
84.100,1-2,0.6525,-1.0000,0.6525,0.9889,0.6557
84.150,1-2,0.6527,-1.0000,0.6527,0.9901,0.6551
84.200,1-2,0.6532,-1.0000,0.6532,0.9909,0.6548
84.250,1-2,0.6526,-1.0000,0.6526,0.9913,0.6547
84.300,1-2,0.6507,-1.0000,0.6507,0.9912,0.6545
84.350,1-2,0.6471,-1.0000,0.6471,0.9905,0.6542
84.400,1-2,0.6434,-1.0000,0.6434,0.9895,0.6541
84.450,1-2,0.6407,-1.0000,0.6407,0.9887,0.6541
84.500,1-2,0.6392,-1.0000,0.6392,0.9880,0.6546
84.550,1-2,0.6382,-1.0000,0.6382,0.9876,0.6544
84.600,1-2,0.6367,-1.0000,0.6367,0.9879,0.6535
84.650,1-2,0.6345,-1.0000,0.6345,0.9888,0.6527
84.700,1-2,0.6320,-1.0000,0.6320,0.9900,0.6525
84.750,1-2,0.6297,-1.0000,0.6297,0.9912,0.6527
84.800,1-2,0.6290,-1.0000,0.6290,0.9924,0.6532
84.850,1-2,0.6293,-1.0000,0.6293,0.9939,0.6538
84.900,1-2,0.6298,-1.0000,0.6298,0.9957,0.6554
84.950,1-2,0.6292,-1.0000,0.6292,0.9968,0.6583
85.000,1-2,0.6275,-1.0000,0.6275,0.9968,0.6605
85.050,1-2,0.6245,-1.0000,0.6245,0.9964,0.6618
85.100,1-2,0.6214,-1.0000,0.6214,0.9963,0.6621
85.150,1-2,0.6191,-1.0000,0.6191,0.9966,0.6619
85.200,1-2,0.6180,-1.0000,0.6180,0.9968,0.6614
85.250,1-2,0.6175,-1.0000,0.6175,0.9966,0.6598
85.300,1-2,0.6168,-1.0000,0.6168,0.9967,0.6572
85.350,1-2,0.6157,-1.0000,0.6157,0.9973,0.6553
85.400,1-2,0.6144,-1.0000,0.6144,0.9983,0.6542
85.450,1-2,0.6137,-1.0000,0.6137,0.9986,0.6537
85.500,1-2,0.6141,-1.0000,0.6141,0.9986,0.6534
85.550,1-2,0.6151,-1.0000,0.6151,0.9987,0.6531
85.600,1-2,0.6162,-1.0000,0.6162,0.9988,0.6538
85.650,1-2,0.6161,-1.0000,0.6161,0.9988,0.6553
85.700,1-2,0.6148,-1.0000,0.6148,0.9985,0.6566
85.750,1-2,0.6126,-1.0000,0.6126,0.9977,0.6577
85.800,1-2,0.6097,-1.0000,0.6097,0.9976,0.6587
85.850,1-2,0.6074,-1.0000,0.6074,0.9982,0.6599
85.900,1-2,0.6060,-1.0000,0.6060,0.9985,0.6615
85.950,1-2,0.6054,-1.0000,0.6054,0.9986,0.6622
86.000,1-2,0.6049,-1.0000,0.6049,0.9987,0.6625
