t,pair,gap_min,pile_gap_min,gap_1_2,gap_1_3,gap_2_3
71.450,1-3,0.5826,-1.0000,0.5987,0.5826,1.1402
71.500,1-3,0.5827,-1.0000,0.5990,0.5827,1.1405
71.550,1-3,0.5828,-1.0000,0.5993,0.5828,1.1408
71.600,1-3,0.5829,-1.0000,0.5995,0.5829,1.1410
71.650,1-3,0.5829,-1.0000,0.5998,0.5829,1.1411
71.700,1-3,0.5830,-1.0000,0.6000,0.5830,1.1412
71.752,1-3,0.5830,-1.0000,0.6003,0.5830,1.1413
71.800,1-3,0.5830,-1.0000,0.6005,0.5830,1.1414
71.850,1-3,0.5831,-1.0000,0.6007,0.5831,1.1414
71.900,1-3,0.5831,-1.0000,0.6009,0.5831,1.1414
71.950,1-3,0.5832,-1.0000,0.6011,0.5832,1.1415
72.000,1-3,0.5833,-1.0000,0.6013,0.5833,1.1415
72.050,1-3,0.5834,-1.0000,0.6014,0.5834,1.1415
72.100,1-3,0.5836,-1.0000,0.6015,0.5836,1.1415
72.150,1-3,0.5837,-1.0000,0.6016,0.5837,1.1415
72.200,1-3,0.5839,-1.0000,0.6017,0.5839,1.1415
72.250,1-3,0.5840,-1.0000,0.6018,0.5840,1.1415
72.300,1-3,0.5841,-1.0000,0.6019,0.5841,1.1415
72.350,1-3,0.5843,-1.0000,0.6020,0.5843,1.1416
72.400,1-3,0.5844,-1.0000,0.6021,0.5844,1.1416
72.450,1-3,0.5844,-1.0000,0.6022,0.5844,1.1416
72.500,1-3,0.5844,-1.0000,0.6023,0.5844,1.1416
72.550,1-3,0.5844,-1.0000,0.6024,0.5844,1.1416
72.600,1-3,0.5844,-1.0000,0.6025,0.5844,1.1416
72.650,1-3,0.5844,-1.0000,0.6026,0.5844,1.1416
72.700,1-3,0.5844,-1.0000,0.6027,0.5844,1.1416
72.750,1-3,0.5843,-1.0000,0.6028,0.5843,1.1416
72.800,1-3,0.5843,-1.0000,0.6028,0.5843,1.1416
72.850,1-3,0.5843,-1.0000,0.6029,0.5843,1.1416
72.900,1-3,0.5843,-1.0000,0.6029,0.5843,1.1416
72.950,1-3,0.5843,-1.0000,0.6030,0.5843,1.1417
73.000,1-3,0.5842,-1.0000,0.6030,0.5842,1.1417
73.050,1-3,0.5842,-1.0000,0.6031,0.5842,1.1417
73.100,1-3,0.5841,-1.0000,0.6031,0.5841,1.1418
73.150,1-3,0.5841,-1.0000,0.6031,0.5841,1.1418
73.200,1-3,0.5841,-1.0000,0.6031,0.5841,1.1418
73.250,1-3,0.5840,-1.0000,0.6032,0.5840,1.1419
73.300,1-3,0.5840,-1.0000,0.6033,0.5840,1.1419
73.350,1-3,0.5839,-1.0000,0.6034,0.5839,1.1419
73.400,1-3,0.5838,-1.0000,0.6035,0.5838,1.1420
73.450,1-3,0.5837,-1.0000,0.6036,0.5837,1.1420
73.500,1-3,0.5837,-1.0000,0.6037,0.5837,1.1420
73.550,1-3,0.5836,-1.0000,0.6038,0.5836,1.1420
73.600,1-3,0.5837,-1.0000,0.6039,0.5837,1.1420
73.650,1-3,0.5837,-1.0000,0.6040,0.5837,1.1420
73.700,1-3,0.5838,-1.0000,0.6041,0.5838,1.1421
73.750,1-3,0.5839,-1.0000,0.6041,0.5839,1.1421
73.800,1-3,0.5840,-1.0000,0.6042,0.5840,1.1421
73.850,1-3,0.5841,-1.0000,0.6043,0.5841,1.1422
73.900,1-3,0.5842,-1.0000,0.6044,0.5842,1.1423
73.950,1-3,0.5842,-1.0000,0.6044,0.5842,1.1423
74.000,1-3,0.5843,-1.0000,0.6045,0.5843,1.1424
74.050,1-3,0.5844,-1.0000,0.6046,0.5844,1.1424
74.100,1-3,0.5845,-1.0000,0.6047,0.5845,1.1425
74.150,1-3,0.5846,-1.0000,0.6048,0.5846,1.1426
74.200,1-3,0.5847,-1.0000,0.6048,0.5847,1.1426
74.250,1-3,0.5847,-1.0000,0.6048,0.5847,1.1426
74.300,1-3,0.5847,-1.0000,0.6049,0.5847,1.1427
74.350,1-3,0.5848,-1.0000,0.6049,0.5848,1.1428
74.400,1-3,0.5848,-1.0000,0.6049,0.5848,1.1428
74.450,1-3,0.5848,-1.0000,0.6049,0.5848,1.1429
74.500,1-3,0.5848,-1.0000,0.6049,0.5848,1.1429
74.550,1-3,0.5847,-1.0000,0.6047,0.5847,1.1425
74.600,1-3,0.5847,-1.0000,0.6020,0.5847,1.1379
74.650,1-3,0.5848,-1.0000,0.5965,0.5848,1.1281
74.700,1-3,0.5847,-1.0000,0.5908,0.5847,1.1172
74.752,1-3,0.5847,-1.0000,0.5871,0.5847,1.1096
74.800,1-3,0.5846,-1.0000,0.5864,0.5846,1.1078
74.850,1-3,0.5845,-1.0000,0.5869,0.5845,1.1084
74.900,1-3,0.5845,-1.0000,0.5872,0.5845,1.1083
74.950,1-3,0.5844,-1.0000,0.5851,0.5844,1.1032
75.000,1-2,0.5817,-1.0000,0.5817,0.5844,1.0949
75.050,1-2,0.5786,-1.0000,0.5786,0.5843,1.0865
75.100,1-2,0.5753,-1.0000,0.5753,0.5843,1.0766
75.150,1-2,0.5721,-1.0000,0.5721,0.5843,1.0653
75.200,1-2,0.5681,-1.0000,0.5681,0.5843,1.0498
75.250,1-2,0.5645,-1.0000,0.5645,0.5843,1.0347
75.300,1-2,0.5611,-1.0000,0.5611,0.5843,1.0180
75.350,1-2,0.5584,-1.0000,0.5584,0.5843,1.0015
75.400,1-2,0.5567,-1.0000,0.5567,0.5844,0.9892
75.450,1-2,0.5555,-1.0000,0.5555,0.5845,0.9828
75.500,1-2,0.5542,-1.0000,0.5542,0.5845,0.9808
75.550,1-2,0.5522,-1.0000,0.5522,0.5846,0.9811
75.600,1-2,0.5503,-1.0000,0.5503,0.5846,0.9779
75.650,1-2,0.5491,-1.0000,0.5491,0.5846,0.9683
75.700,1-2,0.5492,-1.0000,0.5492,0.5846,0.9568
75.750,1-2,0.5511,-1.0000,0.5511,0.5847,0.9426
75.800,1-2,0.5543,-1.0000,0.5543,0.5847,0.9290
75.850,1-2,0.5567,-1.0000,0.5567,0.5847,0.9144
75.900,1-2,0.5565,-1.0000,0.5565,0.5848,0.9005
75.950,1-2,0.5532,-1.0000,0.5532,0.5848,0.8845
76.000,1-2,0.5477,-1.0000,0.5477,0.5848,0.8708
76.050,1-2,0.5395,-1.0000,0.5395,0.5848,0.8572
76.100,1-2,0.5310,-1.0000,0.5310,0.5848,0.8458
76.150,1-2,0.5226,-1.0000,0.5226,0.5848,0.8348
76.200,1-2,0.5166,-1.0000,0.5166,0.5847,0.8282
76.252,1-2,0.5114,-1.0000,0.5114,0.5847,0.8240
76.300,1-2,0.5077,-1.0000,0.5077,0.5846,0.8219
76.350,1-2,0.5047,-1.0000,0.5047,0.5845,0.8207
76.400,1-2,0.5027,-1.0000,0.5027,0.5845,0.8203
76.450,1-2,0.5012,-1.0000,0.5012,0.5845,0.8201
76.500,1-2,0.4999,-1.0000,0.4999,0.5846,0.8201
76.550,1-2,0.4990,-1.0000,0.4990,0.5846,0.8201
76.600,1-2,0.4981,-1.0000,0.4981,0.5847,0.8200
76.650,1-2,0.4973,-1.0000,0.4973,0.5846,0.8196
76.700,1-2,0.4972,-1.0000,0.4972,0.5814,0.8155
76.750,1-2,0.4983,-1.0000,0.4983,0.5747,0.8067
76.800,1-2,0.5003,-1.0000,0.5003,0.5671,0.7945
76.850,1-2,0.5031,-1.0000,0.5031,0.5611,0.7821
76.900,1-2,0.5068,-1.0000,0.5068,0.5567,0.7694
76.950,1-2,0.5109,-1.0000,0.5109,0.5547,0.7568
77.000,1-2,0.5156,-1.0000,0.5156,0.5554,0.7412
77.050,1-2,0.5199,-1.0000,0.5199,0.5586,0.7256
77.100,1-2,0.5241,-1.0000,0.5241,0.5656,0.7063
77.150,1-2,0.5279,-1.0000,0.5279,0.5758,0.6865
77.200,1-2,0.5309,-1.0000,0.5309,0.5910,0.6643
77.250,1-2,0.5331,-1.0000,0.5331,0.6076,0.6439
77.300,1-2,0.5341,-1.0000,0.5341,0.6241,0.6221
77.350,1-2,0.5347,-1.0000,0.5347,0.6370,0.6016
77.400,1-2,0.5349,-1.0000,0.5349,0.6430,0.5785
77.450,1-2,0.5345,-1.0000,0.5345,0.6449,0.5598
77.500,1-2,0.5347,-1.0000,0.5347,0.6479,0.5436
77.550,2-3,0.5326,-1.0000,0.5376,0.6537,0.5326
77.600,2-3,0.5247,-1.0000,0.5434,0.6649,0.5247
77.650,2-3,0.5204,-1.0000,0.5521,0.6751,0.5204
77.700,2-3,0.5179,-1.0000,0.5645,0.6823,0.5179
77.750,2-3,0.5166,-1.0000,0.5786,0.6840,0.5166
77.800,2-3,0.5169,-1.0000,0.5973,0.6855,0.5169
77.850,2-3,0.5187,-1.0000,0.6174,0.6916,0.5187
77.900,2-3,0.5186,-1.0000,0.6456,0.7066,0.5186
77.950,2-3,0.5164,-1.0000,0.6768,0.7297,0.5164
78.000,2-3,0.5109,-1.0000,0.7157,0.7646,0.5109
78.050,2-3,0.5021,-1.0000,0.7546,0.8053,0.5021
78.100,2-3,0.4895,-1.0000,0.7965,0.8559,0.4895
78.150,2-3,0.4797,-1.0000,0.8350,0.9036,0.4797
78.200,2-3,0.4732,-1.0000,0.8764,0.9463,0.4732
78.250,2-3,0.4710,-1.0000,0.9144,0.9764,0.4710
78.300,2-3,0.4711,-1.0000,0.9558,1.0009,0.4711
78.350,2-3,0.4715,-1.0000,0.9957,1.0165,0.4715
78.400,2-3,0.4719,-1.0000,1.0326,1.0249,0.4719
78.450,2-3,0.4736,-1.0000,1.0245,1.0257,0.4736
78.500,2-3,0.4766,-1.0000,0.9951,1.0183,0.4766
78.550,2-3,0.4810,-1.0000,0.9614,1.0037,0.4810
78.600,2-3,0.4863,-1.0000,0.9215,0.9907,0.4863
78.650,2-3,0.4950,-1.0000,0.8829,0.9865,0.4950
78.700,2-3,0.5029,-1.0000,0.8493,0.9888,0.5029
78.750,2-3,0.5166,-1.0000,0.8171,0.9976,0.5166
78.800,2-3,0.5305,-1.0000,0.7870,1.0075,0.5305
78.850,2-3,0.5489,-1.0000,0.7573,1.0179,0.5489
78.900,2-3,0.5656,-1.0000,0.7300,1.0211,0.5656
78.950,2-3,0.5842,-1.0000,0.7051,1.0182,0.5842
79.000,2-3,0.6009,-1.0000,0.6870,1.0112,0.6009
79.050,2-3,0.6182,-1.0000,0.6732,0.9986,0.6182
79.100,2-3,0.6333,-1.0000,0.6646,0.9818,0.6333
79.150,2-3,0.6501,-1.0000,0.6545,0.9565,0.6501
79.200,1-2,0.6434,-1.0000,0.6434,0.9257,0.6655
79.250,1-2,0.6290,-1.0000,0.6290,0.8849,0.6815
79.300,1-2,0.6134,-1.0000,0.6134,0.8426,0.6946
79.350,1-2,0.5973,-1.0000,0.5973,0.7991,0.7071
79.400,1-2,0.5870,-1.0000,0.5870,0.7639,0.7171
79.450,1-2,0.5803,-1.0000,0.5803,0.7306,0.7261
79.500,1-2,0.5765,-1.0000,0.5765,0.7023,0.7348
79.550,1-2,0.5739,-1.0000,0.5739,0.6751,0.7431
79.600,1-2,0.5729,-1.0000,0.5729,0.6528,0.7497
79.650,1-2,0.5741,-1.0000,0.5741,0.6328,0.7558
79.700,1-2,0.5783,-1.0000,0.5783,0.6180,0.7602
79.750,1-2,0.5860,-1.0000,0.5860,0.6055,0.7639
79.800,1-2,0.5945,-1.0000,0.5945,0.5970,0.7667
79.850,1-3,0.5893,-1.0000,0.6032,0.5893,0.7690
79.900,1-3,0.5818,-1.0000,0.6114,0.5818,0.7712
79.950,1-3,0.5742,-1.0000,0.6194,0.5742,0.7727
80.000,1-3,0.5672,-1.0000,0.6291,0.5672,0.7737
80.050,1-3,0.5636,-1.0000,0.6388,0.5636,0.7742
80.100,1-3,0.5626,-1.0000,0.6492,0.5626,0.7741
80.150,1-3,0.5637,-1.0000,0.6587,0.5637,0.7732
80.200,1-3,0.5643,-1.0000,0.6680,0.5643,0.7728
80.250,1-3,0.5641,-1.0000,0.6749,0.5641,0.7726
80.300,1-3,0.5627,-1.0000,0.6810,0.5627,0.7722
80.350,1-3,0.5610,-1.0000,0.6855,0.5610,0.7716
80.400,1-3,0.5601,-1.0000,0.6899,0.5601,0.7710
80.450,1-3,0.5603,-1.0000,0.6966,0.5603,0.7699
80.500,1-3,0.5614,-1.0000,0.7025,0.5614,0.7688
80.550,1-3,0.5612,-1.0000,0.7080,0.5612,0.7672
80.600,1-3,0.5591,-1.0000,0.7146,0.5591,0.7654
80.650,1-3,0.5555,-1.0000,0.7204,0.5555,0.7636
80.700,1-3,0.5515,-1.0000,0.7280,0.5515,0.7615
80.750,1-3,0.5491,-1.0000,0.7354,0.5491,0.7594
80.800,1-3,0.5480,-1.0000,0.7431,0.5480,0.7569
80.850,1-3,0.5481,-1.0000,0.7501,0.5481,0.7541
80.900,1-3,0.5474,-1.0000,0.7568,0.5474,0.7520
80.950,1-3,0.5454,-1.0000,0.7614,0.5454,0.7504
81.000,1-3,0.5419,-1.0000,0.7649,0.5419,0.7489
81.052,1-3,0.5382,-1.0000,0.7672,0.5382,0.7474
81.100,1-3,0.5360,-1.0000,0.7695,0.5360,0.7462
81.150,1-3,0.5350,-1.0000,0.7729,0.5350,0.7449
81.200,1-3,0.5349,-1.0000,0.7771,0.5349,0.7439
81.250,1-3,0.5340,-1.0000,0.7803,0.5340,0.7425
81.300,1-3,0.5314,-1.0000,0.7842,0.5314,0.7409
81.350,1-3,0.5277,-1.0000,0.7881,0.5277,0.7394
81.400,1-3,0.5234,-1.0000,0.7938,0.5234,0.7376
81.450,1-3,0.5212,-1.0000,0.7994,0.5212,0.7359
81.500,1-3,0.5208,-1.0000,0.8051,0.5208,0.7339
81.550,1-3,0.5220,-1.0000,0.8104,0.5220,0.7318
81.600,1-3,0.5226,-1.0000,0.8149,0.5226,0.7306
81.650,1-3,0.5220,-1.0000,0.8186,0.5220,0.7297
81.700,1-3,0.5201,-1.0000,0.8213,0.5201,0.7292
81.750,1-3,0.5182,-1.0000,0.8227,0.5182,0.7291
81.800,1-3,0.5176,-1.0000,0.8242,0.5176,0.7291
81.850,1-3,0.5184,-1.0000,0.8268,0.5184,0.7293
81.900,1-3,0.5211,-1.0000,0.8298,0.5211,0.7298
81.950,1-3,0.5204,-1.0000,0.8321,0.5204,0.7298
82.000,1-3,0.5217,-1.0000,0.8355,0.5217,0.7295
82.050,1-3,0.5189,-1.0000,0.8391,0.5189,0.7289
82.100,1-3,0.5196,-1.0000,0.8444,0.5196,0.7282
82.150,1-3,0.5188,-1.0000,0.8500,0.5188,0.7273
82.200,1-3,0.5229,-1.0000,0.8552,0.5229,0.7262
82.250,1-3,0.5253,-1.0000,0.8600,0.5253,0.7250
82.300,1-3,0.5302,-1.0000,0.8650,0.5302,0.7241
82.350,1-3,0.5302,-1.0000,0.8686,0.5302,0.7234
82.400,1-3,0.5310,-1.0000,0.8717,0.5310,0.7231
82.450,1-3,0.5307,-1.0000,0.8736,0.5307,0.7231
82.500,1-3,0.5318,-1.0000,0.8757,0.5318,0.7235
82.550,1-3,0.5343,-1.0000,0.8785,0.5343,0.7240
82.600,1-3,0.5382,-1.0000,0.8819,0.5382,0.7248
82.650,1-3,0.5406,-1.0000,0.8844,0.5406,0.7255
82.700,1-3,0.5419,-1.0000,0.8879,0.5419,0.7256
82.750,1-3,0.5421,-1.0000,0.8918,0.5421,0.7252
82.800,1-3,0.5425,-1.0000,0.8969,0.5425,0.7244
82.850,1-3,0.5444,-1.0000,0.9018,0.5444,0.7233
82.900,1-3,0.5478,-1.0000,0.9064,0.5478,0.7220
82.950,1-3,0.5520,-1.0000,0.9107,0.5520,0.7205
83.000,1-3,0.5554,-1.0000,0.9157,0.5554,0.7188
83.050,1-3,0.5568,-1.0000,0.9195,0.5568,0.7176
83.100,1-3,0.5567,-1.0000,0.9225,0.5567,0.7170
83.150,1-3,0.5560,-1.0000,0.9249,0.5560,0.7167
83.200,1-3,0.5564,-1.0000,0.9272,0.5564,0.7167
83.250,1-3,0.5583,-1.0000,0.9301,0.5583,0.7171
83.300,1-3,0.5610,-1.0000,0.9326,0.5610,0.7182
83.350,1-3,0.5632,-1.0000,0.9344,0.5632,0.7197
83.400,1-3,0.5631,-1.0000,0.9366,0.5631,0.7205
83.450,1-3,0.5634,-1.0000,0.9392,0.5634,0.7207
83.500,1-3,0.5631,-1.0000,0.9424,0.5631,0.7204
83.550,1-3,0.5640,-1.0000,0.9452,0.5640,0.7197
83.600,1-3,0.5667,-1.0000,0.9478,0.5667,0.7189
83.650,1-3,0.5679,-1.0000,0.9501,0.5679,0.7180
83.700,1-3,0.5707,-1.0000,0.9521,0.5707,0.7171
83.750,1-3,0.5688,-1.0000,0.9534,0.5688,0.7164
83.800,1-3,0.5681,-1.0000,0.9538,0.5681,0.7162
83.850,1-3,0.5648,-1.0000,0.9541,0.5648,0.7162
83.900,1-3,0.5635,-1.0000,0.9542,0.5635,0.7161
83.950,1-3,0.5633,-1.0000,0.9542,0.5633,0.7159
84.000,1-3,0.5636,-1.0000,0.9542,0.5636,0.7155
84.050,1-3,0.5658,-1.0000,0.9544,0.5658,0.7157
84.100,1-3,0.5644,-1.0000,0.9549,0.5644,0.7160
84.150,1-3,0.5644,-1.0000,0.9559,0.5644,0.7163
84.200,1-3,0.5621,-1.0000,0.9566,0.5621,0.7167
84.250,1-3,0.5632,-1.0000,0.9571,0.5632,0.7173
84.300,1-3,0.5636,-1.0000,0.9576,0.5636,0.7183
84.350,1-3,0.5650,-1.0000,0.9581,0.5650,0.7195
84.400,1-3,0.5655,-1.0000,0.9584,0.5655,0.7199
84.450,1-3,0.5649,-1.0000,0.9583,0.5649,0.7204
84.500,1-3,0.5631,-1.0000,0.9577,0.5631,0.7211
84.550,1-3,0.5613,-1.0000,0.9574,0.5613,0.7217
84.600,1-3,0.5603,-1.0000,0.9575,0.5603,0.7222
84.650,1-3,0.5605,-1.0000,0.9574,0.5605,0.7223
84.700,1-3,0.5618,-1.0000,0.9571,0.5618,0.7224
84.750,1-3,0.5630,-1.0000,0.9568,0.5630,0.7234
84.800,1-3,0.5636,-1.0000,0.9568,0.5636,0.7245
84.850,1-3,0.5637,-1.0000,0.9572,0.5637,0.7253
84.900,1-3,0.5641,-1.0000,0.9569,0.5641,0.7260
84.950,1-3,0.5653,-1.0000,0.9562,0.5653,0.7268
85.000,1-3,0.5669,-1.0000,0.9558,0.5669,0.7279
85.050,1-3,0.5688,-1.0000,0.9556,0.5688,0.7292
85.100,1-3,0.5698,-1.0000,0.9555,0.5698,0.7292
85.150,1-3,0.5698,-1.0000,0.9554,0.5698,0.7295
85.200,1-3,0.5691,-1.0000,0.9551,0.5691,0.7303
85.250,1-3,0.5678,-1.0000,0.9556,0.5678,0.7312
85.300,1-3,0.5672,-1.0000,0.9566,0.5672,0.7321
85.350,1-3,0.5678,-1.0000,0.9573,0.5678,0.7327
85.400,1-3,0.5696,-1.0000,0.9578,0.5696,0.7334
85.450,1-3,0.5713,-1.0000,0.9584,0.5713,0.7353
85.500,1-3,0.5728,-1.0000,0.9595,0.5728,0.7371
85.550,1-3,0.5740,-1.0000,0.9609,0.5740,0.7386
85.600,1-3,0.5757,-1.0000,0.9617,0.5757,0.7401
