t,pair,gap_min,pile_gap_min,gap_1_2,gap_1_3,gap_2_3
74.400,1-3,0.6596,-1.0000,0.6929,0.6596,1.1455
74.450,1-3,0.6567,-1.0000,0.6895,0.6567,1.1451
74.500,1-3,0.6537,-1.0000,0.6857,0.6537,1.1462
74.550,1-3,0.6510,-1.0000,0.6826,0.6510,1.1489
74.600,1-3,0.6480,-1.0000,0.6792,0.6480,1.1521
74.650,1-3,0.6454,-1.0000,0.6759,0.6454,1.1553
74.700,1-3,0.6426,-1.0000,0.6719,0.6426,1.1579
74.750,1-3,0.6397,-1.0000,0.6674,0.6397,1.1588
74.800,1-3,0.6364,-1.0000,0.6622,0.6364,1.1582
74.850,1-3,0.6327,-1.0000,0.6565,0.6327,1.1563
74.900,1-3,0.6279,-1.0000,0.6500,0.6279,1.1526
74.950,1-3,0.6229,-1.0000,0.6445,0.6229,1.1490
75.000,1-3,0.6170,-1.0000,0.6391,0.6170,1.1453
75.050,1-3,0.6121,-1.0000,0.6345,0.6121,1.1425
75.100,1-3,0.6075,-1.0000,0.6300,0.6075,1.1408
75.150,1-3,0.6038,-1.0000,0.6253,0.6038,1.1403
75.200,1-3,0.6001,-1.0000,0.6212,0.6001,1.1407
75.250,1-3,0.5968,-1.0000,0.6174,0.5968,1.1421
75.300,1-3,0.5931,-1.0000,0.6143,0.5931,1.1435
75.350,1-3,0.5894,-1.0000,0.6112,0.5894,1.1448
75.400,1-3,0.5855,-1.0000,0.6083,0.5855,1.1457
75.450,1-3,0.5834,-1.0000,0.6056,0.5834,1.1465
75.500,1-3,0.5822,-1.0000,0.6034,0.5822,1.1470
75.550,1-3,0.5820,-1.0000,0.6016,0.5820,1.1472
75.600,1-3,0.5830,-1.0000,0.6002,0.5830,1.1474
75.650,1-3,0.5850,-1.0000,0.5994,0.5850,1.1473
75.700,1-3,0.5886,-1.0000,0.5990,0.5886,1.1472
75.750,1-3,0.5925,-1.0000,0.5996,0.5925,1.1471
75.800,1-3,0.5956,-1.0000,0.6009,0.5956,1.1470
75.850,1-3,0.5982,-1.0000,0.6021,0.5982,1.1468
75.900,1-3,0.6010,-1.0000,0.6036,0.6010,1.1466
75.950,1-3,0.6035,-1.0000,0.6052,0.6035,1.1464
76.000,1-3,0.6063,-1.0000,0.6072,0.6063,1.1462
76.052,1-3,0.6090,-1.0000,0.6097,0.6090,1.1460
76.100,1-3,0.6116,-1.0000,0.6119,0.6116,1.1460
76.150,1-2,0.6136,-1.0000,0.6136,0.6139,1.1459
76.200,1-2,0.6150,-1.0000,0.6150,0.6158,1.1458
76.250,1-2,0.6163,-1.0000,0.6163,0.6174,1.1457
76.300,1-2,0.6175,-1.0000,0.6175,0.6187,1.1457
76.350,1-2,0.6186,-1.0000,0.6186,0.6198,1.1456
76.400,1-2,0.6198,-1.0000,0.6198,0.6208,1.1456
76.450,1-2,0.6207,-1.0000,0.6207,0.6217,1.1456
76.500,1-2,0.6217,-1.0000,0.6217,0.6226,1.1457
76.550,1-2,0.6225,-1.0000,0.6225,0.6233,1.1457
76.600,1-2,0.6234,-1.0000,0.6234,0.6240,1.1457
76.650,1-2,0.6241,-1.0000,0.6241,0.6246,1.1458
76.700,1-2,0.6248,-1.0000,0.6248,0.6251,1.1458
76.750,1-2,0.6254,-1.0000,0.6254,0.6256,1.1459
76.800,1-2,0.6259,-1.0000,0.6259,0.6260,1.1460
76.850,1-2,0.6264,-1.0000,0.6264,0.6265,1.1462
76.900,1-2,0.6268,-1.0000,0.6268,0.6269,1.1463
76.950,1-2,0.6271,-1.0000,0.6271,0.6272,1.1464
77.000,1-2,0.6274,-1.0000,0.6274,0.6275,1.1465
77.050,1-3,0.6277,-1.0000,0.6277,0.6277,1.1466
77.100,1-3,0.6279,-1.0000,0.6279,0.6279,1.1466
77.152,1-3,0.6281,-1.0000,0.6281,0.6281,1.1467
77.200,1-3,0.6282,-1.0000,0.6283,0.6282,1.1467
77.250,1-3,0.6283,-1.0000,0.6284,0.6283,1.1468
77.300,1-3,0.6284,-1.0000,0.6285,0.6284,1.1468
77.350,1-3,0.6285,-1.0000,0.6285,0.6285,1.1468
77.400,1-2,0.6285,-1.0000,0.6285,0.6285,1.1467
77.450,1-3,0.6285,-1.0000,0.6286,0.6285,1.1466
77.500,1-3,0.6283,-1.0000,0.6286,0.6283,1.1465
77.550,1-3,0.6280,-1.0000,0.6287,0.6280,1.1465
77.600,1-3,0.6279,-1.0000,0.6288,0.6279,1.1465
77.650,1-3,0.6278,-1.0000,0.6289,0.6278,1.1465
77.700,1-3,0.6278,-1.0000,0.6289,0.6278,1.1465
77.750,1-3,0.6278,-1.0000,0.6290,0.6278,1.1464
77.800,1-3,0.6278,-1.0000,0.6291,0.6278,1.1464
77.850,1-3,0.6278,-1.0000,0.6291,0.6278,1.1464
77.900,1-3,0.6279,-1.0000,0.6291,0.6279,1.1464
77.950,1-3,0.6280,-1.0000,0.6292,0.6280,1.1464
78.000,1-3,0.6281,-1.0000,0.6292,0.6281,1.1464
78.050,1-3,0.6281,-1.0000,0.6292,0.6281,1.1464
78.100,1-3,0.6281,-1.0000,0.6292,0.6281,1.1464
78.150,1-3,0.6282,-1.0000,0.6293,0.6282,1.1463
78.200,1-3,0.6283,-1.0000,0.6293,0.6283,1.1464
78.250,1-3,0.6283,-1.0000,0.6293,0.6283,1.1464
78.300,1-3,0.6284,-1.0000,0.6293,0.6284,1.1463
78.350,1-3,0.6285,-1.0000,0.6293,0.6285,1.1464
78.400,1-3,0.6285,-1.0000,0.6293,0.6285,1.1463
78.450,1-3,0.6285,-1.0000,0.6293,0.6285,1.1463
78.500,1-3,0.6286,-1.0000,0.6294,0.6286,1.1464
78.550,1-3,0.6287,-1.0000,0.6293,0.6287,1.1464
78.600,1-3,0.6287,-1.0000,0.6293,0.6287,1.1465
78.650,1-3,0.6288,-1.0000,0.6294,0.6288,1.1465
78.700,1-3,0.6288,-1.0000,0.6294,0.6288,1.1465
78.750,1-3,0.6289,-1.0000,0.6294,0.6289,1.1465
78.800,1-3,0.6289,-1.0000,0.6294,0.6289,1.1465
78.850,1-3,0.6289,-1.0000,0.6295,0.6289,1.1465
78.900,1-3,0.6289,-1.0000,0.6296,0.6289,1.1465
78.950,1-3,0.6290,-1.0000,0.6297,0.6290,1.1465
79.000,1-3,0.6290,-1.0000,0.6297,0.6290,1.1465
79.050,1-3,0.6290,-1.0000,0.6298,0.6290,1.1465
79.100,1-3,0.6290,-1.0000,0.6299,0.6290,1.1465
79.150,1-3,0.6290,-1.0000,0.6300,0.6290,1.1466
79.200,1-3,0.6290,-1.0000,0.6300,0.6290,1.1466
79.250,1-3,0.6289,-1.0000,0.6300,0.6289,1.1466
79.300,1-3,0.6288,-1.0000,0.6300,0.6288,1.1465
79.350,1-3,0.6288,-1.0000,0.6300,0.6288,1.1465
79.400,1-3,0.6287,-1.0000,0.6299,0.6287,1.1465
79.450,1-3,0.6286,-1.0000,0.6299,0.6286,1.1464
79.500,1-3,0.6285,-1.0000,0.6298,0.6285,1.1464
79.550,1-3,0.6285,-1.0000,0.6298,0.6285,1.1464
79.600,1-3,0.6284,-1.0000,0.6298,0.6284,1.1463
79.650,1-3,0.6284,-1.0000,0.6298,0.6284,1.1464
79.700,1-3,0.6283,-1.0000,0.6299,0.6283,1.1464
79.750,1-3,0.6283,-1.0000,0.6299,0.6283,1.1464
79.800,1-3,0.6282,-1.0000,0.6300,0.6282,1.1464
79.850,1-3,0.6282,-1.0000,0.6300,0.6282,1.1464
79.900,1-3,0.6282,-1.0000,0.6301,0.6282,1.1464
79.950,1-3,0.6281,-1.0000,0.6300,0.6281,1.1465
80.000,1-3,0.6280,-1.0000,0.6287,0.6280,1.1443
80.050,1-2,0.6247,-1.0000,0.6247,0.6279,1.1365
80.100,1-2,0.6201,-1.0000,0.6201,0.6278,1.1268
80.150,1-2,0.6153,-1.0000,0.6153,0.6278,1.1159
80.200,1-2,0.6116,-1.0000,0.6116,0.6278,1.1063
80.250,1-2,0.6106,-1.0000,0.6106,0.6278,1.1020
80.300,1-2,0.6115,-1.0000,0.6115,0.6278,1.1008
80.350,1-2,0.6128,-1.0000,0.6128,0.6278,1.1015
80.400,1-2,0.6145,-1.0000,0.6145,0.6278,1.1037
80.450,1-2,0.6163,-1.0000,0.6163,0.6278,1.1068
80.500,1-2,0.6183,-1.0000,0.6183,0.6279,1.1109
80.550,1-2,0.6200,-1.0000,0.6200,0.6279,1.1152
80.600,1-2,0.6215,-1.0000,0.6215,0.6279,1.1201
80.650,1-2,0.6225,-1.0000,0.6225,0.6279,1.1247
80.700,1-2,0.6236,-1.0000,0.6236,0.6279,1.1296
80.750,1-2,0.6245,-1.0000,0.6245,0.6280,1.1330
80.800,1-2,0.6254,-1.0000,0.6254,0.6280,1.1357
80.850,1-2,0.6259,-1.0000,0.6259,0.6280,1.1375
80.900,1-2,0.6262,-1.0000,0.6262,0.6280,1.1386
80.950,1-2,0.6262,-1.0000,0.6262,0.6282,1.1381
81.000,1-2,0.6227,-1.0000,0.6227,0.6303,1.1301
81.050,1-2,0.6170,-1.0000,0.6170,0.6345,1.1144
81.100,1-2,0.6103,-1.0000,0.6103,0.6398,1.0936
81.150,1-2,0.6034,-1.0000,0.6034,0.6455,1.0672
81.200,1-2,0.5963,-1.0000,0.5963,0.6528,1.0385
81.250,1-2,0.5909,-1.0000,0.5909,0.6618,1.0080
81.300,1-2,0.5867,-1.0000,0.5867,0.6731,0.9776
81.350,1-2,0.5842,-1.0000,0.5842,0.6859,0.9494
81.400,1-2,0.5829,-1.0000,0.5829,0.7026,0.9199
81.450,1-2,0.5825,-1.0000,0.5825,0.7200,0.8941
81.500,1-2,0.5826,-1.0000,0.5826,0.7411,0.8695
81.550,1-2,0.5808,-1.0000,0.5808,0.7643,0.8501
81.600,1-2,0.5765,-1.0000,0.5765,0.7866,0.8360
81.650,1-2,0.5684,-1.0000,0.5684,0.8085,0.8241
81.700,1-2,0.5578,-1.0000,0.5578,0.8262,0.8146
81.750,1-2,0.5455,-1.0000,0.5455,0.8424,0.8044
81.800,1-2,0.5376,-1.0000,0.5376,0.8585,0.7955
81.850,1-2,0.5340,-1.0000,0.5340,0.8765,0.7860
81.900,1-2,0.5360,-1.0000,0.5360,0.8946,0.7786
81.950,1-2,0.5429,-1.0000,0.5429,0.9187,0.7727
82.000,1-2,0.5514,-1.0000,0.5514,0.9433,0.7609
82.050,1-2,0.5602,-1.0000,0.5602,0.9724,0.7390
82.100,1-2,0.5680,-1.0000,0.5680,1.0016,0.7128
82.150,1-2,0.5770,-1.0000,0.5770,1.0351,0.6828
82.200,1-2,0.5898,-1.0000,0.5898,1.0659,0.6548
82.250,1-2,0.6089,-1.0000,0.6089,1.0973,0.6264
82.300,2-3,0.6014,-1.0000,0.6344,1.1262,0.6014
82.350,2-3,0.5778,-1.0000,0.6678,1.1539,0.5778
82.400,2-3,0.5579,-1.0000,0.7039,1.1537,0.5579
82.450,2-3,0.5398,-1.0000,0.7446,1.1248,0.5398
82.500,2-3,0.5223,-1.0000,0.7908,1.0884,0.5223
82.550,2-3,0.5107,-1.0000,0.8290,1.0494,0.5107
82.600,2-3,0.5036,-1.0000,0.8634,1.0024,0.5036
82.650,2-3,0.5014,-1.0000,0.8918,0.9589,0.5014
82.700,2-3,0.5032,-1.0000,0.9172,0.9138,0.5032
82.750,2-3,0.5081,-1.0000,0.9358,0.8746,0.5081
82.800,2-3,0.5161,-1.0000,0.9511,0.8378,0.5161
82.850,2-3,0.5280,-1.0000,0.9615,0.8028,0.5280
82.900,2-3,0.5414,-1.0000,0.9668,0.7704,0.5414
82.950,2-3,0.5563,-1.0000,0.9691,0.7393,0.5563
83.000,2-3,0.5726,-1.0000,0.9683,0.7116,0.5726
83.050,2-3,0.5879,-1.0000,0.9685,0.6901,0.5879
83.100,2-3,0.6042,-1.0000,0.9746,0.6713,0.6042
83.150,2-3,0.6188,-1.0000,0.9811,0.6556,0.6188
83.200,2-3,0.6342,-1.0000,0.9966,0.6439,0.6342
83.250,1-3,0.6311,-1.0000,1.0078,0.6311,0.6462
83.300,1-3,0.6199,-1.0000,1.0249,0.6199,0.6464
83.350,1-3,0.6090,-1.0000,1.0386,0.6090,0.6430
83.400,1-3,0.6016,-1.0000,1.0497,0.6016,0.6432
83.450,1-3,0.5936,-1.0000,1.0574,0.5936,0.6438
83.500,1-3,0.5898,-1.0000,1.0610,0.5898,0.6478
83.550,1-3,0.5838,-1.0000,1.0604,0.5838,0.6538
83.600,1-3,0.5786,-1.0000,1.0581,0.5786,0.6629
83.650,1-3,0.5722,-1.0000,1.0519,0.5722,0.6739
83.700,1-3,0.5678,-1.0000,1.0450,0.5678,0.6851
83.750,1-3,0.5643,-1.0000,1.0355,0.5643,0.6979
83.800,1-3,0.5622,-1.0000,1.0254,0.5622,0.7097
83.850,1-3,0.5608,-1.0000,1.0138,0.5608,0.7221
83.900,1-3,0.5599,-1.0000,1.0002,0.5599,0.7333
83.950,1-3,0.5567,-1.0000,0.9838,0.5567,0.7442
84.000,1-3,0.5525,-1.0000,0.9682,0.5525,0.7543
84.050,1-3,0.5489,-1.0000,0.9540,0.5489,0.7633
84.100,1-3,0.5465,-1.0000,0.9423,0.5465,0.7714
84.150,1-3,0.5450,-1.0000,0.9328,0.5450,0.7783
84.200,1-3,0.5447,-1.0000,0.9258,0.5447,0.7842
84.250,1-3,0.5445,-1.0000,0.9210,0.5445,0.7897
84.300,1-3,0.5428,-1.0000,0.9176,0.5428,0.7953
84.350,1-3,0.5396,-1.0000,0.9156,0.5396,0.8008
84.400,1-3,0.5374,-1.0000,0.9151,0.5374,0.8053
84.450,1-3,0.5361,-1.0000,0.9154,0.5361,0.8098
84.500,1-3,0.5358,-1.0000,0.9166,0.5358,0.8136
84.550,1-3,0.5363,-1.0000,0.9189,0.5363,0.8171
84.600,1-3,0.5368,-1.0000,0.9200,0.5368,0.8200
84.650,1-3,0.5352,-1.0000,0.9203,0.5352,0.8222
84.700,1-3,0.5325,-1.0000,0.9199,0.5325,0.8238
84.750,1-3,0.5307,-1.0000,0.9196,0.5307,0.8249
84.800,1-3,0.5297,-1.0000,0.9202,0.5297,0.8253
84.850,1-3,0.5296,-1.0000,0.9215,0.5296,0.8253
84.900,1-3,0.5304,-1.0000,0.9237,0.5304,0.8247
84.950,1-3,0.5313,-1.0000,0.9272,0.5313,0.8240
85.000,1-3,0.5304,-1.0000,0.9311,0.5304,0.8242
85.050,1-3,0.5285,-1.0000,0.9349,0.5285,0.8245
85.100,1-3,0.5274,-1.0000,0.9396,0.5274,0.8251
85.150,1-3,0.5275,-1.0000,0.9445,0.5275,0.8257
85.200,1-3,0.5289,-1.0000,0.9492,0.5289,0.8264
85.250,1-3,0.5315,-1.0000,0.9546,0.5315,0.8274
85.300,1-3,0.5340,-1.0000,0.9582,0.5340,0.8284
85.350,1-3,0.5345,-1.0000,0.9611,0.5345,0.8287
85.400,1-3,0.5336,-1.0000,0.9629,0.5336,0.8283
85.450,1-3,0.5343,-1.0000,0.9644,0.5343,0.8277
85.500,1-3,0.5334,-1.0000,0.9657,0.5334,0.8269
85.550,1-3,0.5366,-1.0000,0.9683,0.5366,0.8257
85.600,1-3,0.5374,-1.0000,0.9708,0.5374,0.8244
85.650,1-3,0.5417,-1.0000,0.9752,0.5417,0.8229
85.700,1-3,0.5409,-1.0000,0.9794,0.5409,0.8221
85.750,1-3,0.5413,-1.0000,0.9845,0.5413,0.8214
85.800,1-3,0.5412,-1.0000,0.9901,0.5412,0.8212
85.850,1-3,0.5422,-1.0000,0.9954,0.5422,0.8210
85.900,1-3,0.5441,-1.0000,1.0016,0.5441,0.8208
85.950,1-3,0.5468,-1.0000,1.0071,0.5468,0.8207
86.000,1-3,0.5497,-1.0000,1.0118,0.5497,0.8209
86.050,1-3,0.5502,-1.0000,1.0151,0.5502,0.8204
86.100,1-3,0.5492,-1.0000,1.0178,0.5492,0.8192
86.150,1-3,0.5487,-1.0000,1.0198,0.5487,0.8173
86.200,1-3,0.5491,-1.0000,1.0222,0.5491,0.8152
86.250,1-3,0.5506,-1.0000,1.0251,0.5506,0.8127
86.300,1-3,0.5528,-1.0000,1.0280,0.5528,0.8104
86.350,1-3,0.5556,-1.0000,1.0328,0.5556,0.8074
86.400,1-3,0.5569,-1.0000,1.0383,0.5569,0.8049
86.450,1-3,0.5570,-1.0000,1.0440,0.5570,0.8030
86.500,1-3,0.5582,-1.0000,1.0503,0.5582,0.8016
86.550,1-3,0.5600,-1.0000,1.0558,0.5600,0.8004
86.600,1-3,0.5629,-1.0000,1.0616,0.5629,0.7992
86.650,1-3,0.5664,-1.0000,1.0670,0.5664,0.7982
86.700,1-3,0.5700,-1.0000,1.0713,0.5700,0.7972
86.750,1-3,0.5709,-1.0000,1.0744,0.5709,0.7955
86.800,1-3,0.5705,-1.0000,1.0771,0.5705,0.7930
86.850,1-3,0.5708,-1.0000,1.0793,0.5708,0.7900
86.900,1-3,0.5722,-1.0000,1.0818,0.5722,0.7866
86.950,1-3,0.5745,-1.0000,1.0844,0.5745,0.7829
87.000,1-3,0.5789,-1.0000,1.0876,0.5789,0.7787
87.050,1-3,0.5813,-1.0000,1.0920,0.5813,0.7744
87.100,1-3,0.5854,-1.0000,1.0977,0.5854,0.7697
87.150,1-3,0.5852,-1.0000,1.1036,0.5852,0.7656
87.200,1-3,0.5877,-1.0000,1.1100,0.5877,0.7615
87.250,1-3,0.5902,-1.0000,1.1166,0.5902,0.7573
87.300,1-3,0.5929,-1.0000,1.1226,0.5929,0.7533
87.350,1-3,0.5963,-1.0000,1.1288,0.5963,0.7489
87.400,1-3,0.5991,-1.0000,1.1329,0.5991,0.7455
87.450,1-3,0.5996,-1.0000,1.1356,0.5996,0.7421
87.500,1-3,0.5988,-1.0000,1.1369,0.5988,0.7394
87.550,1-3,0.5986,-1.0000,1.1382,0.5986,0.7368
87.600,1-3,0.5993,-1.0000,1.1393,0.5993,0.7345
87.650,1-3,0.6008,-1.0000,1.1392,0.6008,0.7325
87.700,1-3,0.6030,-1.0000,1.1393,0.6030,0.7310
87.750,1-3,0.6054,-1.0000,1.1397,0.6054,0.7294
87.800,1-3,0.6062,-1.0000,1.1403,0.6062,0.7278
87.850,1-3,0.6060,-1.0000,1.1418,0.6060,0.7260
87.900,1-3,0.6065,-1.0000,1.1440,0.6065,0.7245
87.950,1-3,0.6074,-1.0000,1.1456,0.6074,0.7235
88.000,1-3,0.6089,-1.0000,1.1471,0.6089,0.7225
88.050,1-3,0.6106,-1.0000,1.1472,0.6106,0.7215
88.100,1-3,0.6120,-1.0000,1.1472,0.6120,0.7205
88.150,1-3,0.6123,-1.0000,1.1470,0.6123,0.7202
88.200,1-3,0.6093,-1.0000,1.1463,0.6093,0.7202
88.250,1-3,0.6091,-1.0000,1.1458,0.6091,0.7201
88.300,1-3,0.6074,-1.0000,1.1455,0.6074,0.7200
88.350,1-3,0.6088,-1.0000,1.1452,0.6088,0.7199
88.400,1-3,0.6089,-1.0000,1.1452,0.6089,0.7202
88.450,1-3,0.6113,-1.0000,1.1455,0.6113,0.7203
88.500,1-3,0.6109,-1.0000,1.1463,0.6109,0.7199
88.550,1-3,0.6103,-1.0000,1.1470,0.6103,0.7197
88.600,1-3,0.6101,-1.0000,1.1469,0.6101,0.7195
88.650,1-3,0.6103,-1.0000,1.1470,0.6103,0.7194
88.700,1-3,0.6107,-1.0000,1.1470,0.6107,0.7192
88.750,1-3,0.6114,-1.0000,1.1468,0.6114,0.7189
88.800,1-3,0.6123,-1.0000,1.1463,0.6123,0.7190
88.850,1-3,0.6105,-1.0000,1.1452,0.6105,0.7200
88.900,1-3,0.6094,-1.0000,1.1444,0.6094,0.7209
88.950,1-3,0.6073,-1.0000,1.1444,0.6073,0.7215
89.000,1-3,0.6064,-1.0000,1.1442,0.6064,0.7220
89.050,1-3,0.6063,-1.0000,1.1439,0.6063,0.7227
89.100,1-3,0.6066,-1.0000,1.1439,0.6066,0.7237
89.150,1-3,0.6082,-1.0000,1.1440,0.6082,0.7244
89.200,1-3,0.6075,-1.0000,1.1447,0.6075,0.7242
89.250,1-3,0.6081,-1.0000,1.1452,0.6081,0.7245
89.300,1-3,0.6078,-1.0000,1.1447,0.6078,0.7251
89.350,1-3,0.6092,-1.0000,1.1445,0.6092,0.7260
89.400,1-3,0.6095,-1.0000,1.1445,0.6095,0.7269
89.450,1-3,0.6112,-1.0000,1.1445,0.6112,0.7276
89.500,1-3,0.6113,-1.0000,1.1443,0.6113,0.7290
89.550,1-3,0.6116,-1.0000,1.1438,0.6116,0.7312
89.600,1-3,0.6102,-1.0000,1.1435,0.6102,0.7327
89.650,1-3,0.6093,-1.0000,1.1442,0.6093,0.7341
89.700,1-3,0.6092,-1.0000,1.1448,0.6092,0.7352
89.750,1-3,0.6100,-1.0000,1.1450,0.6100,0.7363
