t,pair,gap_min,pile_gap_min,gap_1_2,gap_1_3,gap_2_3
87.550,2-3,0.9793,-1.0000,1.3443,1.0843,0.9793
87.600,2-3,0.9793,-1.0000,1.3443,1.0843,0.9793
87.650,2-3,0.9792,-1.0000,1.3443,1.0843,0.9792
87.700,2-3,0.9792,-1.0000,1.3442,1.0843,0.9792
87.750,2-3,0.9792,-1.0000,1.3442,1.0843,0.9792
87.800,2-3,0.9792,-1.0000,1.3441,1.0843,0.9792
87.850,2-3,0.9792,-1.0000,1.3441,1.0843,0.9792
87.900,2-3,0.9792,-1.0000,1.3441,1.0843,0.9792
87.950,2-3,0.9791,-1.0000,1.3441,1.0843,0.9791
88.000,2-3,0.9791,-1.0000,1.3440,1.0843,0.9791
88.050,2-3,0.9791,-1.0000,1.3440,1.0843,0.9791
88.100,2-3,0.9791,-1.0000,1.3439,1.0843,0.9791
88.150,2-3,0.9791,-1.0000,1.3439,1.0842,0.9791
88.200,2-3,0.9792,-1.0000,1.3439,1.0842,0.9792
88.250,2-3,0.9792,-1.0000,1.3439,1.0842,0.9792
88.300,2-3,0.9792,-1.0000,1.3438,1.0841,0.9792
88.350,2-3,0.9792,-1.0000,1.3438,1.0841,0.9792
88.400,2-3,0.9792,-1.0000,1.3438,1.0841,0.9792
88.450,2-3,0.9792,-1.0000,1.3438,1.0841,0.9792
88.500,2-3,0.9792,-1.0000,1.3438,1.0841,0.9792
88.550,2-3,0.9791,-1.0000,1.3439,1.0841,0.9791
88.600,2-3,0.9791,-1.0000,1.3439,1.0841,0.9791
88.650,2-3,0.9791,-1.0000,1.3439,1.0841,0.9791
88.700,2-3,0.9791,-1.0000,1.3439,1.0842,0.9791
88.750,2-3,0.9790,-1.0000,1.3439,1.0842,0.9790
88.800,2-3,0.9790,-1.0000,1.3440,1.0842,0.9790
88.850,2-3,0.9790,-1.0000,1.3440,1.0842,0.9790
88.900,2-3,0.9790,-1.0000,1.3441,1.0842,0.9790
88.950,2-3,0.9790,-1.0000,1.3441,1.0842,0.9790
89.000,2-3,0.9790,-1.0000,1.3442,1.0843,0.9790
89.050,2-3,0.9791,-1.0000,1.3442,1.0843,0.9791
89.100,2-3,0.9790,-1.0000,1.3442,1.0843,0.9790
89.150,2-3,0.9790,-1.0000,1.3441,1.0843,0.9790
89.200,2-3,0.9790,-1.0000,1.3441,1.0843,0.9790
89.250,2-3,0.9789,-1.0000,1.3440,1.0843,0.9789
89.300,2-3,0.9789,-1.0000,1.3440,1.0843,0.9789
89.350,2-3,0.9789,-1.0000,1.3439,1.0843,0.9789
89.400,2-3,0.9788,-1.0000,1.3438,1.0843,0.9788
89.450,2-3,0.9788,-1.0000,1.3438,1.0843,0.9788
89.500,2-3,0.9788,-1.0000,1.3437,1.0843,0.9788
89.550,2-3,0.9788,-1.0000,1.3437,1.0843,0.9788
89.600,2-3,0.9788,-1.0000,1.3437,1.0843,0.9788
89.650,2-3,0.9788,-1.0000,1.3436,1.0843,0.9788
89.700,2-3,0.9787,-1.0000,1.3436,1.0843,0.9787
89.750,2-3,0.9787,-1.0000,1.3435,1.0842,0.9787
89.800,2-3,0.9787,-1.0000,1.3435,1.0842,0.9787
89.850,2-3,0.9787,-1.0000,1.3434,1.0842,0.9787
89.900,2-3,0.9787,-1.0000,1.3435,1.0842,0.9787
89.950,2-3,0.9788,-1.0000,1.3435,1.0841,0.9788
90.000,2-3,0.9788,-1.0000,1.3436,1.0842,0.9788
90.050,2-3,0.9788,-1.0000,1.3436,1.0842,0.9788
90.100,2-3,0.9788,-1.0000,1.3437,1.0842,0.9788
90.150,2-3,0.9788,-1.0000,1.3438,1.0843,0.9788
90.200,2-3,0.9788,-1.0000,1.3439,1.0843,0.9788
90.250,2-3,0.9788,-1.0000,1.3441,1.0843,0.9788
90.300,2-3,0.9788,-1.0000,1.3442,1.0844,0.9788
90.350,2-3,0.9789,-1.0000,1.3443,1.0844,0.9789
90.400,2-3,0.9789,-1.0000,1.3444,1.0844,0.9789
90.450,2-3,0.9790,-1.0000,1.3445,1.0845,0.9790
90.500,2-3,0.9792,-1.0000,1.3447,1.0845,0.9792
90.550,2-3,0.9793,-1.0000,1.3447,1.0845,0.9793
90.600,2-3,0.9796,-1.0000,1.3447,1.0845,0.9796
90.650,2-3,0.9799,-1.0000,1.3447,1.0844,0.9799
90.700,2-3,0.9803,-1.0000,1.3445,1.0844,0.9803
90.750,2-3,0.9809,-1.0000,1.3443,1.0844,0.9809
90.800,2-3,0.9815,-1.0000,1.3440,1.0844,0.9815
90.850,2-3,0.9821,-1.0000,1.3436,1.0844,0.9821
90.900,2-3,0.9828,-1.0000,1.3431,1.0844,0.9828
90.950,2-3,0.9834,-1.0000,1.3425,1.0844,0.9834
91.000,2-3,0.9838,-1.0000,1.3421,1.0844,0.9838
91.050,2-3,0.9842,-1.0000,1.3419,1.0844,0.9842
91.100,2-3,0.9848,-1.0000,1.3418,1.0845,0.9848
91.150,2-3,0.9857,-1.0000,1.3417,1.0845,0.9857
91.200,2-3,0.9874,-1.0000,1.3417,1.0845,0.9874
91.250,2-3,0.9884,-1.0000,1.3417,1.0845,0.9884
91.300,2-3,0.9892,-1.0000,1.3413,1.0845,0.9892
91.350,2-3,0.9902,-1.0000,1.3405,1.0845,0.9902
91.400,2-3,0.9913,-1.0000,1.3391,1.0845,0.9913
91.450,2-3,0.9922,-1.0000,1.3374,1.0845,0.9922
91.500,2-3,0.9926,-1.0000,1.3350,1.0845,0.9926
91.550,2-3,0.9926,-1.0000,1.3324,1.0845,0.9926
91.600,2-3,0.9928,-1.0000,1.3300,1.0845,0.9928
91.650,2-3,0.9932,-1.0000,1.3280,1.0846,0.9932
91.700,2-3,0.9934,-1.0000,1.3267,1.0845,0.9934
91.750,2-3,0.9935,-1.0000,1.3258,1.0845,0.9935
91.800,2-3,0.9936,-1.0000,1.3252,1.0845,0.9936
91.850,2-3,0.9937,-1.0000,1.3247,1.0845,0.9937
91.900,2-3,0.9938,-1.0000,1.3244,1.0845,0.9938
91.950,2-3,0.9939,-1.0000,1.3242,1.0845,0.9939
92.000,2-3,0.9939,-1.0000,1.3241,1.0845,0.9939
92.050,2-3,0.9939,-1.0000,1.3241,1.0845,0.9939
92.100,2-3,0.9939,-1.0000,1.3240,1.0845,0.9939
92.150,2-3,0.9940,-1.0000,1.3240,1.0845,0.9940
92.200,2-3,0.9941,-1.0000,1.3240,1.0845,0.9941
92.250,2-3,0.9943,-1.0000,1.3240,1.0845,0.9943
92.300,2-3,0.9944,-1.0000,1.3239,1.0844,0.9944
92.350,2-3,0.9946,-1.0000,1.3238,1.0844,0.9946
92.400,2-3,0.9948,-1.0000,1.3237,1.0844,0.9948
92.450,2-3,0.9949,-1.0000,1.3236,1.0843,0.9949
92.500,2-3,0.9951,-1.0000,1.3235,1.0842,0.9951
92.550,2-3,0.9952,-1.0000,1.3235,1.0842,0.9952
92.600,2-3,0.9953,-1.0000,1.3234,1.0842,0.9953
92.650,2-3,0.9954,-1.0000,1.3233,1.0841,0.9954
92.700,2-3,0.9955,-1.0000,1.3233,1.0841,0.9955
92.750,2-3,0.9956,-1.0000,1.3233,1.0840,0.9956
92.800,2-3,0.9956,-1.0000,1.3233,1.0840,0.9956
92.850,2-3,0.9957,-1.0000,1.3233,1.0839,0.9957
92.900,2-3,0.9957,-1.0000,1.3233,1.0839,0.9957
92.950,2-3,0.9958,-1.0000,1.3233,1.0839,0.9958
93.000,2-3,0.9958,-1.0000,1.3233,1.0839,0.9958
93.050,2-3,0.9959,-1.0000,1.3234,1.0839,0.9959
93.100,2-3,0.9960,-1.0000,1.3234,1.0839,0.9960
93.150,2-3,0.9960,-1.0000,1.3234,1.0839,0.9960
93.200,2-3,0.9961,-1.0000,1.3235,1.0840,0.9961
93.250,2-3,0.9961,-1.0000,1.3235,1.0840,0.9961
93.300,2-3,0.9961,-1.0000,1.3236,1.0840,0.9961
93.350,2-3,0.9961,-1.0000,1.3236,1.0841,0.9961
93.400,2-3,0.9961,-1.0000,1.3237,1.0841,0.9961
93.450,2-3,0.9962,-1.0000,1.3237,1.0841,0.9962
93.500,2-3,0.9962,-1.0000,1.3238,1.0841,0.9962
93.550,2-3,0.9962,-1.0000,1.3238,1.0841,0.9962
93.600,2-3,0.9962,-1.0000,1.3238,1.0841,0.9962
93.650,2-3,0.9963,-1.0000,1.3238,1.0842,0.9963
93.700,2-3,0.9963,-1.0000,1.3239,1.0842,0.9963
93.750,2-3,0.9963,-1.0000,1.3239,1.0842,0.9963
93.800,2-3,0.9963,-1.0000,1.3239,1.0842,0.9963
93.850,2-3,0.9964,-1.0000,1.3239,1.0842,0.9964
93.900,2-3,0.9964,-1.0000,1.3239,1.0842,0.9964
93.950,2-3,0.9965,-1.0000,1.3239,1.0842,0.9965
94.000,2-3,0.9965,-1.0000,1.3239,1.0842,0.9965
94.050,2-3,0.9965,-1.0000,1.3239,1.0842,0.9965
94.100,2-3,0.9965,-1.0000,1.3239,1.0842,0.9965
94.150,2-3,0.9965,-1.0000,1.3239,1.0842,0.9965
94.200,2-3,0.9965,-1.0000,1.3239,1.0841,0.9965
94.250,2-3,0.9965,-1.0000,1.3239,1.0841,0.9965
94.300,2-3,0.9965,-1.0000,1.3239,1.0841,0.9965
94.350,2-3,0.9965,-1.0000,1.3239,1.0840,0.9965
94.400,2-3,0.9965,-1.0000,1.3239,1.0840,0.9965
94.450,2-3,0.9965,-1.0000,1.3240,1.0840,0.9965
94.500,2-3,0.9965,-1.0000,1.3240,1.0840,0.9965
94.550,2-3,0.9965,-1.0000,1.3240,1.0840,0.9965
94.600,2-3,0.9965,-1.0000,1.3241,1.0841,0.9965
94.650,2-3,0.9965,-1.0000,1.3241,1.0841,0.9965
94.700,2-3,0.9965,-1.0000,1.3242,1.0841,0.9965
94.750,2-3,0.9966,-1.0000,1.3243,1.0842,0.9966
94.800,2-3,0.9966,-1.0000,1.3244,1.0842,0.9966
94.850,2-3,0.9966,-1.0000,1.3244,1.0842,0.9966
94.900,2-3,0.9966,-1.0000,1.3244,1.0842,0.9966
94.950,2-3,0.9966,-1.0000,1.3244,1.0842,0.9966
95.000,2-3,0.9966,-1.0000,1.3245,1.0842,0.9966
95.050,2-3,0.9966,-1.0000,1.3245,1.0842,0.9966
95.100,2-3,0.9966,-1.0000,1.3245,1.0843,0.9966
95.150,2-3,0.9966,-1.0000,1.3245,1.0843,0.9966
95.200,2-3,0.9966,-1.0000,1.3245,1.0843,0.9966
95.250,2-3,0.9966,-1.0000,1.3245,1.0844,0.9966
95.300,2-3,0.9966,-1.0000,1.3244,1.0844,0.9966
95.350,2-3,0.9966,-1.0000,1.3244,1.0844,0.9966
95.400,2-3,0.9966,-1.0000,1.3244,1.0844,0.9966
95.450,2-3,0.9966,-1.0000,1.3243,1.0845,0.9966
95.500,2-3,0.9965,-1.0000,1.3243,1.0846,0.9965
95.550,2-3,0.9965,-1.0000,1.3243,1.0846,0.9965
95.600,2-3,0.9963,-1.0000,1.3243,1.0847,0.9963
95.650,2-3,0.9962,-1.0000,1.3242,1.0847,0.9962
95.700,2-3,0.9960,-1.0000,1.3241,1.0847,0.9960
95.750,2-3,0.9958,-1.0000,1.3240,1.0846,0.9958
95.800,2-3,0.9956,-1.0000,1.3239,1.0844,0.9956
95.850,2-3,0.9955,-1.0000,1.3238,1.0840,0.9955
95.900,2-3,0.9955,-1.0000,1.3238,1.0833,0.9955
95.950,2-3,0.9960,-1.0000,1.3238,1.0824,0.9960
96.000,2-3,0.9965,-1.0000,1.3238,1.0811,0.9965
96.050,2-3,0.9971,-1.0000,1.3238,1.0797,0.9971
96.100,2-3,0.9978,-1.0000,1.3238,1.0777,0.9978
96.150,2-3,0.9984,-1.0000,1.3238,1.0757,0.9984
96.200,2-3,0.9987,-1.0000,1.3238,1.0732,0.9987
96.250,2-3,0.9984,-1.0000,1.3239,1.0706,0.9984
96.300,2-3,0.9971,-1.0000,1.3240,1.0676,0.9971
96.350,2-3,0.9966,-1.0000,1.3241,1.0648,0.9966
96.400,2-3,0.9956,-1.0000,1.3241,1.0625,0.9956
96.450,2-3,0.9944,-1.0000,1.3242,1.0609,0.9944
96.500,2-3,0.9930,-1.0000,1.3243,1.0595,0.9930
96.550,2-3,0.9917,-1.0000,1.3243,1.0584,0.9917
96.600,2-3,0.9907,-1.0000,1.3244,1.0572,0.9907
96.650,2-3,0.9902,-1.0000,1.3244,1.0560,0.9902
96.700,2-3,0.9891,-1.0000,1.3245,1.0550,0.9891
96.750,2-3,0.9881,-1.0000,1.3245,1.0543,0.9881
96.800,2-3,0.9872,-1.0000,1.3245,1.0536,0.9872
96.850,2-3,0.9867,-1.0000,1.3245,1.0530,0.9867
96.900,2-3,0.9863,-1.0000,1.3245,1.0523,0.9863
96.950,2-3,0.9861,-1.0000,1.3245,1.0516,0.9861
97.000,2-3,0.9860,-1.0000,1.3244,1.0509,0.9860
97.050,2-3,0.9860,-1.0000,1.3243,1.0503,0.9860
97.100,2-3,0.9860,-1.0000,1.3243,1.0497,0.9860
97.150,2-3,0.9860,-1.0000,1.3242,1.0491,0.9860
97.200,2-3,0.9860,-1.0000,1.3242,1.0486,0.9860
97.250,2-3,0.9860,-1.0000,1.3241,1.0482,0.9860
97.300,2-3,0.9860,-1.0000,1.3241,1.0478,0.9860
97.350,2-3,0.9859,-1.0000,1.3241,1.0474,0.9859
97.400,2-3,0.9859,-1.0000,1.3240,1.0471,0.9859
97.450,2-3,0.9858,-1.0000,1.3240,1.0469,0.9858
97.500,2-3,0.9858,-1.0000,1.3240,1.0467,0.9858
97.550,2-3,0.9857,-1.0000,1.3240,1.0466,0.9857
97.600,2-3,0.9856,-1.0000,1.3240,1.0465,0.9856
97.650,2-3,0.9855,-1.0000,1.3240,1.0464,0.9855
97.700,2-3,0.9854,-1.0000,1.3241,1.0464,0.9854
97.750,2-3,0.9854,-1.0000,1.3242,1.0463,0.9854
97.800,2-3,0.9853,-1.0000,1.3242,1.0463,0.9853
97.850,2-3,0.9852,-1.0000,1.3242,1.0464,0.9852
97.900,2-3,0.9852,-1.0000,1.3243,1.0464,0.9852
97.950,2-3,0.9851,-1.0000,1.3243,1.0464,0.9851
98.000,2-3,0.9851,-1.0000,1.3243,1.0465,0.9851
98.050,2-3,0.9850,-1.0000,1.3244,1.0466,0.9850
98.100,2-3,0.9850,-1.0000,1.3244,1.0466,0.9850
98.150,2-3,0.9849,-1.0000,1.3244,1.0467,0.9849
98.200,2-3,0.9849,-1.0000,1.3244,1.0468,0.9849
98.250,2-3,0.9849,-1.0000,1.3244,1.0469,0.9849
98.300,2-3,0.9849,-1.0000,1.3244,1.0470,0.9849
98.350,2-3,0.9849,-1.0000,1.3243,1.0471,0.9849
98.400,2-3,0.9850,-1.0000,1.3242,1.0471,0.9850
98.450,2-3,0.9850,-1.0000,1.3242,1.0472,0.9850
98.500,2-3,0.9850,-1.0000,1.3242,1.0472,0.9850
98.550,2-3,0.9850,-1.0000,1.3241,1.0473,0.9850
98.600,2-3,0.9849,-1.0000,1.3241,1.0474,0.9849
98.650,2-3,0.9849,-1.0000,1.3241,1.0474,0.9849
98.700,2-3,0.9848,-1.0000,1.3241,1.0475,0.9848
98.750,2-3,0.9848,-1.0000,1.3241,1.0475,0.9848
98.800,2-3,0.9847,-1.0000,1.3241,1.0475,0.9847
98.850,2-3,0.9846,-1.0000,1.3241,1.0475,0.9846
98.900,2-3,0.9846,-1.0000,1.3240,1.0475,0.9846
98.950,2-3,0.9845,-1.0000,1.3240,1.0475,0.9845
99.000,2-3,0.9844,-1.0000,1.3239,1.0475,0.9844
99.050,2-3,0.9844,-1.0000,1.3239,1.0475,0.9844
99.100,2-3,0.9844,-1.0000,1.3239,1.0474,0.9844
99.150,2-3,0.9844,-1.0000,1.3239,1.0473,0.9844
99.200,2-3,0.9843,-1.0000,1.3239,1.0473,0.9843
99.250,2-3,0.9843,-1.0000,1.3239,1.0472,0.9843
99.300,2-3,0.9843,-1.0000,1.3239,1.0472,0.9843
99.350,2-3,0.9843,-1.0000,1.3239,1.0472,0.9843
99.400,2-3,0.9843,-1.0000,1.3240,1.0471,0.9843
99.450,2-3,0.9843,-1.0000,1.3240,1.0471,0.9843
99.500,2-3,0.9843,-1.0000,1.3241,1.0471,0.9843
99.550,2-3,0.9843,-1.0000,1.3241,1.0471,0.9843
99.600,2-3,0.9841,-1.0000,1.3252,1.0478,0.9841
99.650,2-3,0.9823,-1.0000,1.3301,1.0510,0.9823
99.700,2-3,0.9782,-1.0000,1.3387,1.0574,0.9782
99.750,2-3,0.9699,-1.0000,1.3489,1.0665,0.9699
99.800,2-3,0.9563,-1.0000,1.3618,1.0790,0.9563
99.850,2-3,0.9392,-1.0000,1.3757,1.0930,0.9392
99.900,2-3,0.9160,-1.0000,1.3931,1.1109,0.9160
99.950,2-3,0.8907,-1.0000,1.4113,1.1296,0.8907
100.000,2-3,0.8586,-1.0000,1.4336,1.1521,0.8586
100.050,2-3,0.8245,-1.0000,1.4546,1.1753,0.8245
100.100,2-3,0.7818,-1.0000,1.4780,1.2039,0.7818
100.150,2-3,0.7368,-1.0000,1.4943,1.2322,0.7368
100.200,2-3,0.6815,-1.0000,1.5048,1.2654,0.6815
100.250,2-3,0.6297,-1.0000,1.5169,1.2984,0.6297
100.300,2-3,0.5748,-1.0000,1.5344,1.3375,0.5748
100.350,2-3,0.5267,-1.0000,1.5560,1.3769,0.5267
100.400,2-3,0.4795,-1.0000,1.5831,1.4233,0.4795
100.450,2-3,0.4441,-1.0000,1.6104,1.4697,0.4441
100.500,2-3,0.4150,-1.0000,1.6420,1.5235,0.4150
100.550,2-3,0.3978,-1.0000,1.6726,1.5739,0.3978
100.600,2-3,0.3901,-1.0000,1.7074,1.6243,0.3901
100.650,2-3,0.3930,-1.0000,1.7457,1.6674,0.3930
100.700,2-3,0.3983,-1.0000,1.7913,1.7090,0.3983
100.750,2-3,0.3989,-1.0000,1.8357,1.7433,0.3989
100.800,2-3,0.3944,-1.0000,1.8779,1.7728,0.3944
100.850,2-3,0.3911,-1.0000,1.9228,1.7959,0.3911
100.900,2-3,0.3875,-1.0000,1.9639,1.8083,0.3875
100.950,2-3,0.3779,-1.0000,2.0087,1.8140,0.3779
101.000,2-3,0.3632,-1.0000,2.0377,1.8172,0.3632
101.050,2-3,0.3506,-1.0000,2.0336,1.8197,0.3506
101.100,2-3,0.3524,-1.0000,2.0177,1.8219,0.3524
101.150,2-3,0.3685,-1.0000,1.9889,1.8250,0.3685
101.200,2-3,0.3973,-1.0000,1.9615,1.8261,0.3973
101.250,2-3,0.4339,-1.0000,1.9331,1.8271,0.4339
101.300,2-3,0.4801,-1.0000,1.9068,1.8281,0.4801
101.350,2-3,0.5268,-1.0000,1.8812,1.8320,0.5268
101.400,2-3,0.5797,-1.0000,1.8606,1.8381,0.5797
101.450,2-3,0.6246,-1.0000,1.8424,1.8462,0.6246
101.500,2-3,0.6691,-1.0000,1.8273,1.8567,0.6691
101.550,2-3,0.7083,-1.0000,1.8143,1.8699,0.7083
101.600,2-3,0.7423,-1.0000,1.8055,1.8838,0.7423
101.650,2-3,0.7748,-1.0000,1.7996,1.9010,0.7748
101.700,2-3,0.8001,-1.0000,1.7993,1.9187,0.8001
101.750,2-3,0.8219,-1.0000,1.8034,1.9404,0.8219
101.800,2-3,0.8370,-1.0000,1.8088,1.9637,0.8370
101.850,2-3,0.8449,-1.0000,1.8145,1.9717,0.8449
101.900,2-3,0.8468,-1.0000,1.8212,1.9799,0.8468
101.950,2-3,0.8438,-1.0000,1.8275,1.9880,0.8438
102.000,2-3,0.8373,-1.0000,1.8343,1.9977,0.8373
102.050,2-3,0.8316,-1.0000,1.8411,2.0077,0.8316
102.100,2-3,0.8279,-1.0000,1.8494,2.0174,0.8279
102.150,2-3,0.8239,-1.0000,1.8574,2.0282,0.8239
102.200,2-3,0.8220,-1.0000,1.8666,2.0391,0.8220
102.250,2-3,0.8212,-1.0000,1.8745,2.0497,0.8212
102.300,2-3,0.8210,-1.0000,1.8820,2.0610,0.8210
102.350,2-3,0.8210,-1.0000,1.8882,2.0717,0.8210
102.400,2-3,0.8213,-1.0000,1.8956,2.0834,0.8213
102.450,2-3,0.8217,-1.0000,1.9031,2.0938,0.8217
102.500,2-3,0.8224,-1.0000,1.9106,2.1040,0.8224
102.550,2-3,0.8221,-1.0000,1.9166,2.1127,0.8221
102.600,2-3,0.8201,-1.0000,1.9224,2.1206,0.8201
102.650,2-3,0.8185,-1.0000,1.9272,2.1257,0.8185
102.700,2-3,0.8172,-1.0000,1.9321,2.1290,0.8172
102.750,2-3,0.8166,-1.0000,1.9369,2.1293,0.8166
102.800,2-3,0.8166,-1.0000,1.9441,2.1295,0.8166
102.850,2-3,0.8169,-1.0000,1.9511,2.1304,0.8169
102.900,2-3,0.8178,-1.0000,1.9574,2.1326,0.8178
102.950,2-3,0.8201,-1.0000,1.9632,2.1343,0.8201
103.000,2-3,0.8220,-1.0000,1.9680,2.1357,0.8220
103.050,2-3,0.8235,-1.0000,1.9725,2.1370,0.8235
103.100,2-3,0.8244,-1.0000,1.9781,2.1386,0.8244
103.150,2-3,0.8248,-1.0000,1.9852,2.1395,0.8248
103.200,2-3,0.8249,-1.0000,1.9913,2.1398,0.8249
103.250,2-3,0.8244,-1.0000,1.9967,2.1399,0.8244
103.300,2-3,0.8233,-1.0000,2.0008,2.1394,0.8233
103.350,2-3,0.8229,-1.0000,2.0040,2.1372,0.8229
103.400,2-3,0.8235,-1.0000,2.0064,2.1333,0.8235
103.450,2-3,0.8248,-1.0000,2.0091,2.1280,0.8248
103.500,2-3,0.8275,-1.0000,2.0143,2.1226,0.8275
103.550,2-3,0.8306,-1.0000,2.0193,2.1188,0.8306
103.600,2-3,0.8342,-1.0000,2.0236,2.1163,0.8342
103.650,2-3,0.8391,-1.0000,2.0272,2.1135,0.8391
103.700,2-3,0.8434,-1.0000,2.0298,2.1108,0.8434
103.750,2-3,0.8477,-1.0000,2.0321,2.1079,0.8477
103.800,2-3,0.8513,-1.0000,2.0358,2.1064,0.8513
103.850,2-3,0.8545,-1.0000,2.0412,2.1052,0.8545
103.900,2-3,0.8574,-1.0000,2.0469,2.1037,0.8574
103.950,2-3,0.8596,-1.0000,2.0511,2.1022,0.8596
104.000,2-3,0.8610,-1.0000,2.0546,2.0997,0.8610
104.050,2-3,0.8628,-1.0000,2.0571,2.0956,0.8628
104.100,2-3,0.8656,-1.0000,2.0594,2.0896,0.8656
104.150,2-3,0.8688,-1.0000,2.0631,2.0832,0.8688
104.200,2-3,0.8727,-1.0000,2.0693,2.0775,0.8727
104.250,2-3,0.8767,-1.0000,2.0752,2.0733,0.8767
104.300,2-3,0.8808,-1.0000,2.0800,2.0704,0.8808
104.350,2-3,0.8862,-1.0000,2.0839,2.0665,0.8862
104.400,2-3,0.8899,-1.0000,2.0862,2.0626,0.8899
104.450,2-3,0.8930,-1.0000,2.0874,2.0581,0.8930
104.500,2-3,0.8951,-1.0000,2.0888,2.0545,0.8951
104.550,2-3,0.8966,-1.0000,2.0949,2.0532,0.8966
104.600,2-3,0.8971,-1.0000,2.0977,2.0501,0.8971
104.650,2-3,0.8970,-1.0000,2.1034,2.0499,0.8970
104.700,2-3,0.8960,-1.0000,2.1052,2.0466,0.8960
104.750,2-3,0.8959,-1.0000,2.1097,2.0439,0.8959
104.800,2-3,0.8966,-1.0000,2.1103,2.0370,0.8966
104.850,2-3,0.8979,-1.0000,2.1164,2.0323,0.8979
104.900,2-3,0.9002,-1.0000,2.1213,2.0262,0.9002
104.950,2-3,0.9035,-1.0000,2.1299,2.0240,0.9035
105.000,2-3,0.9065,-1.0000,2.1341,2.0215,0.9065
105.050,2-3,0.9103,-1.0000,2.1379,2.0190,0.9103
105.100,2-3,0.9137,-1.0000,2.1405,2.0159,0.9137
105.150,2-3,0.9161,-1.0000,2.1420,2.0126,0.9161
105.200,2-3,0.9181,-1.0000,2.1444,2.0103,0.9181
105.250,2-3,0.9196,-1.0000,2.1482,2.0088,0.9196
105.300,2-3,0.9204,-1.0000,2.1524,2.0076,0.9204
105.350,2-3,0.9201,-1.0000,2.1549,2.0066,0.9201
105.400,2-3,0.9181,-1.0000,2.1561,2.0050,0.9181
105.450,2-3,0.9161,-1.0000,2.1560,2.0018,0.9161
105.500,2-3,0.9142,-1.0000,2.1551,1.9962,0.9142
105.550,2-3,0.9124,-1.0000,2.1559,1.9909,0.9124
105.600,2-3,0.9107,-1.0000,2.1587,1.9863,0.9107
105.650,2-3,0.9088,-1.0000,2.1614,1.9824,0.9088
105.700,2-3,0.9068,-1.0000,2.1627,1.9799,0.9068
105.750,2-3,0.9055,-1.0000,2.1630,1.9762,0.9055
105.800,2-3,0.9037,-1.0000,2.1620,1.9718,0.9037
105.850,2-3,0.9009,-1.0000,2.1597,1.9663,0.9009
105.900,2-3,0.8978,-1.0000,2.1587,1.9620,0.8978
105.950,2-3,0.8936,-1.0000,2.1594,1.9583,0.8936
106.000,2-3,0.8888,-1.0000,2.1601,1.9556,0.8888
106.050,2-3,0.8820,-1.0000,2.1594,1.9532,0.8820
106.100,2-3,0.8746,-1.0000,2.1579,1.9505,0.8746
106.150,2-3,0.8669,-1.0000,2.1558,1.9462,0.8669
106.200,2-3,0.8589,-1.0000,2.1533,1.9400,0.8589
106.250,2-3,0.8518,-1.0000,2.1524,1.9344,0.8518
106.300,2-3,0.8443,-1.0000,2.1538,1.9296,0.8443
106.350,2-3,0.8366,-1.0000,2.1552,1.9265,0.8366
106.400,2-3,0.8281,-1.0000,2.1558,1.9246,0.8281
106.450,2-3,0.8211,-1.0000,2.1555,1.9218,0.8211
106.500,2-3,0.8137,-1.0000,2.1541,1.9177,0.8137
106.550,2-3,0.8067,-1.0000,2.1521,1.9131,0.8067
106.600,2-3,0.7992,-1.0000,2.1514,1.9089,0.7992
106.650,2-3,0.7917,-1.0000,2.1523,1.9057,0.7917
106.700,2-3,0.7838,-1.0000,2.1540,1.9033,0.7838
106.750,2-3,0.7756,-1.0000,2.1552,1.9017,0.7756
106.800,2-3,0.7663,-1.0000,2.1561,1.8999,0.7663
106.850,2-3,0.7579,-1.0000,2.1568,1.8961,0.7579
106.900,2-3,0.7509,-1.0000,2.1573,1.8908,0.7509
106.950,2-3,0.7445,-1.0000,2.1593,1.8864,0.7445
107.000,2-3,0.7381,-1.0000,2.1630,1.8830,0.7381
107.050,2-3,0.7314,-1.0000,2.1667,1.8804,0.7314
107.100,2-3,0.7258,-1.0000,2.1687,1.8789,0.7258
107.150,2-3,0.7211,-1.0000,2.1692,1.8760,0.7211
107.200,2-3,0.7170,-1.0000,2.1683,1.8719,0.7170
107.250,2-3,0.7131,-1.0000,2.1661,1.8662,0.7131
107.300,2-3,0.7094,-1.0000,2.1646,1.8607,0.7094
107.350,2-3,0.7056,-1.0000,2.1650,1.8566,0.7056
107.400,2-3,0.7017,-1.0000,2.1665,1.8535,0.7017
107.450,2-3,0.6965,-1.0000,2.1689,1.8507,0.6965
107.500,2-3,0.6911,-1.0000,2.1709,1.8474,0.6911
107.550,2-3,0.6867,-1.0000,2.1747,1.8425,0.6867
107.600,2-3,0.6827,-1.0000,2.1780,1.8364,0.6827
107.650,2-3,0.6785,-1.0000,2.1835,1.8303,0.6785
107.700,2-3,0.6749,-1.0000,2.1909,1.8257,0.6749
107.750,2-3,0.6713,-1.0000,2.1988,1.8219,0.6713
107.800,2-3,0.6679,-1.0000,2.2056,1.8202,0.6679
107.850,2-3,0.6655,-1.0000,2.2100,1.8162,0.6655
107.900,2-3,0.6629,-1.0000,2.2147,1.8114,0.6629
107.950,2-3,0.6601,-1.0000,2.2185,1.8058,0.6601
108.000,2-3,0.6566,-1.0000,2.2235,1.7994,0.6566
